"From (address)"|"From (display)"|"Sent on behalf of (address)"|"Date Sent"|"Subject"|"Body"|"Body HTML"
|"Dwight Einhorn"||"8/15/2014 11:04:29 AM"|"Bank Of America Sees Different Deal Strategy For Premier"|"In a report published Friday, Bank of America analyst Robert M. Willoughby reiterated a Buy rating and $40.00 price target on Premier (NASDAQ: PINC <http://www.benzinga.com/stock/pinc#NASDAQ> ).

In the report, Bank of ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/QwSL7hNvz1s> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/QwSL7hNvz1s/bank-of-america-sees-different-deal-strategy-for-premier> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Friday, Bank of America analyst Robert M. Willoughby reiterated a Buy rating and $40.00 price target on <strong>Premier</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/pinc#NASDAQ"">PINC</a>).</p> <p>In the report, Bank of ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/QwSL7hNvz1s"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/QwSL7hNvz1s/bank-of-america-sees-different-deal-strategy-for-premier"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"8/15/2014 11:04:06 AM"|"Bank Of America Sees Turnaround Taking Hold For J.C. Penney"|"In a report published Friday, Bank of America analyst Lorraine Hutchinson reiterated a Neutral rating and $11.00 price target on J.C. Penney (NYSE: JCP <http://www.benzinga.com/stock/jcp#NYSE> ).

In the report, Bank of America noted, ìJ.C. Penney reported an adjusted 2Q per share loss of $0.72, above our $(1.05) estimate. Better than expected sales and margins drove ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/c3i1tDC8TJI> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/c3i1tDC8TJI/bank-of-america-sees-turnaround-taking-hold-for-j-c-penn> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Friday, Bank of America analyst Lorraine Hutchinson reiterated a Neutral rating and $11.00 price target on <strong>J.C. Penney</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/jcp#NYSE"">JCP</a>).</p> <p>In the report, Bank of America noted, ‚ÄúJ.C. Penney reported an adjusted 2Q per share loss of $0.72, above our $(1.05) estimate. Better than expected sales and margins drove ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/c3i1tDC8TJI"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/c3i1tDC8TJI/bank-of-america-sees-turnaround-taking-hold-for-j-c-penn"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"8/15/2014 10:01:18 AM"|"UPDATE: Bank Of America Reiterates On Autodesk Following Strong Results"|"In a report published Friday, Bank of America analyst Kash Rangan reiterated a Neutral rating on Autodesk (NASDAQ: ADSK <http://www.benzinga.com/stock/adsk#NASDAQ> ), and raised the price target from $53.00 to $62.00.

In the report, Bank ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/-XwK3KbjPIE> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/-XwK3KbjPIE/update-bank-of-america-reiterates-on-autodesk-following-> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Friday, Bank of America analyst Kash Rangan reiterated a Neutral rating on <strong>Autodesk</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/adsk#NASDAQ"">ADSK</a>), and raised the price target from $53.00 to $62.00.</p> <p>In the report, Bank ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/-XwK3KbjPIE"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/-XwK3KbjPIE/update-bank-of-america-reiterates-on-autodesk-following-"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"8/15/2014 9:49:02 AM"|"Morgan Stanley Ponders Coca-Cola Buying Stake In Monster Beverage"|"In a report published Friday, Morgan Stanley analyst Dara Mohsenian reiterated an Equal-Weight rating on Monster Beverage (NASDAQ: MNST <http://www.benzinga.com/stock/mnst#NASDAQ> ).

In the report, Morgan Stanley noted, ìKO announced plans to acquire a 16.7% stake in MNST (on the media call Coke indicated it has an option to increase its stake to 25% with a four-year standstill above the 25% level) ñ and will appoint ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/FfGSc3rVZNc> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/FfGSc3rVZNc/morgan-stanley-ponders-coca-cola-buying-stake-in-monster> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Friday, Morgan Stanley analyst Dara Mohsenian reiterated an Equal-Weight rating on <strong>Monster Beverage</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/mnst#NASDAQ"">MNST</a>).</p> <p>In the report, Morgan Stanley noted, ‚ÄúKO announced plans to acquire a 16.7% stake in MNST (on the media call Coke indicated it has an option to increase its stake to 25% with a four-year standstill above the 25% level) ‚Äì and will appoint ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/FfGSc3rVZNc"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/FfGSc3rVZNc/morgan-stanley-ponders-coca-cola-buying-stake-in-monster"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"8/15/2014 9:37:18 AM"|"Wunderlich Securities Remains Constructive On Scripps Networks Interactive"|"In a report published Friday, Wunderlich Securities analyst Matthew Harrigan reiterated a Buy rating and $90.00 price target on Scripps Networks Interactive (NYSE: SNI <http://www.benzinga.com/stock/sni#NYSE> ).

In the report, Wunderlich Securities noted, ìWe remain constructive on Buy-rated Scripps Networks (SNI) even as its Lifestyle Networks reported a standout relative to peers ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/rtGJ-Y19lls> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/rtGJ-Y19lls/wunderlich-securities-remains-constructive-on-scripps-ne> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Friday, Wunderlich Securities analyst Matthew Harrigan reiterated a Buy rating and $90.00 price target on <strong>Scripps Networks Interactive</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/sni#NYSE"">SNI</a>).</p> <p>In the report, Wunderlich Securities noted, ‚ÄúWe remain constructive on Buy-rated Scripps Networks (SNI) even as its Lifestyle Networks reported a standout relative to peers ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/rtGJ-Y19lls"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/rtGJ-Y19lls/wunderlich-securities-remains-constructive-on-scripps-ne"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"8/15/2014 9:24:16 AM"|"Wunderlich Securities Sees Good Things Ahead For Superior Drilling Products"|"In a report published Friday, Wunderlich Securities analyst Jason A. Wangler reiterated a Buy rating and $8.00 price target on Superior Drilling Products (NYSE: SDPI <http://www.benzinga.com/stock/sdpi#NYSE> ).

In the report, Wunderlich Securities noted, ì2Q14 results are a strong first report for SDPI. The company reported EPS of $0.03 that beat our $0.01 ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/oH35dTL35sA> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/oH35dTL35sA/wunderlich-securities-sees-good-things-ahead-for-superio> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Friday, Wunderlich Securities analyst Jason A. Wangler reiterated a Buy rating and $8.00 price target on <strong>Superior Drilling Products</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/sdpi#NYSE"">SDPI</a>).</p> <p>In the report, Wunderlich Securities noted, ‚Äú2Q14 results are a strong first report for SDPI. The company reported EPS of $0.03 that beat our $0.01 ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/oH35dTL35sA"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/oH35dTL35sA/wunderlich-securities-sees-good-things-ahead-for-superio"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"8/15/2014 9:08:30 AM"|"Wunderlich Securities Believes Seasonal Loss Is Deeper Than Projected For Gas Natural"|"In a report published Friday, Wunderlich Securities analyst Mike Bates reiterated a Buy rating and $13.50 price target on Gas Natural (NYSE: EGAS <http://www.benzinga.com/stock/egas#NYSE> ).

In the report, Wunderlich Securities noted, ìGas Natural (EGAS) reported a 2Q14 non-GAAP loss of $0.07, down from -$0.04 a year ago. Results benefited from strong customer growth and delivered ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/b4RuBlt6gmM> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/b4RuBlt6gmM/wunderlich-securities-believes-seasonal-loss-is-deeper-t> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Friday, Wunderlich Securities analyst Mike Bates reiterated a Buy rating and $13.50 price target on <strong>Gas Natural</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/egas#NYSE"">EGAS</a>).</p> <p>In the report, Wunderlich Securities noted, ‚ÄúGas Natural (EGAS) reported a 2Q14 non-GAAP loss of $0.07, down from -$0.04 a year ago. Results benefited from strong customer growth and delivered ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/b4RuBlt6gmM"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/b4RuBlt6gmM/wunderlich-securities-believes-seasonal-loss-is-deeper-t"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"8/15/2014 9:07:45 AM"|"Wunderlich Securities Sees Unique Drivers Of Value Creation For Garrison Capital"|"In a report published Friday, Wunderlich Securities analyst Merrill Ross reiterated a Buy rating and $16.50 price target on Garrison Capital (NASDAQ: GARS <http://www.benzinga.com/stock/gars#NASDAQ> ).

In the report, Wunderlich Securities noted, ìGarrison Capital Inc. (GARS) reported NII at the higher end of the range of ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/eDlP6zrJRSM> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/eDlP6zrJRSM/wunderlich-securities-sees-unique-drivers-of-value-creat> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Friday, Wunderlich Securities analyst Merrill Ross reiterated a Buy rating and $16.50 price target on <strong>Garrison Capital</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/gars#NASDAQ"">GARS</a>).</p> <p>In the report, Wunderlich Securities noted, ‚ÄúGarrison Capital Inc. (GARS) reported NII at the higher end of the range of ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/eDlP6zrJRSM"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/eDlP6zrJRSM/wunderlich-securities-sees-unique-drivers-of-value-creat"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"8/15/2014 8:50:47 AM"|"Wunderlich Securities Sees Additional Acreage In The Permian For Viper Energy Partners LP"|"In a report published Friday, Wunderlich Securities analyst Abhishek Sinha reiterated a Buy rating and $41.00 price target on Viper Energy Partners LP (NASDAQ: VNOM <http://www.benzinga.com/stock/vnom#NASDAQ> ).

In the report, Wunderlich Securities noted, ìVNOM declared yesterday in its S-1 filing that it has ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/uO111w-Mh9A> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/uO111w-Mh9A/wunderlich-securities-sees-additional-acreage-in-the-per> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Friday, Wunderlich Securities analyst Abhishek Sinha reiterated a Buy rating and $41.00 price target on <strong>Viper Energy Partners LP</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/vnom#NASDAQ"">VNOM</a>).</p> <p>In the report, Wunderlich Securities noted, ‚ÄúVNOM declared yesterday in its S-1 filing that it has ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/uO111w-Mh9A"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/uO111w-Mh9A/wunderlich-securities-sees-additional-acreage-in-the-per"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"8/15/2014 8:24:40 AM"|"Wunderlich Securities Remains Cautious On American Eagle Outfitters"|"In a report published Friday, Wunderlich Securities analyst Eric Beder reiterated a Hold rating and $11.00 price target on American Eagle Outfitters (NYSE: AEO <http://www.benzinga.com/stock/aeo#NYSE> ).

In the report, Wunderlich Securities noted, ìWe are reiterating our cautious stance on American Eagle with the company reporting 2QFY15 ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/HwsteI2SgVc> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/HwsteI2SgVc/wunderlich-securities-remains-cautious-on-american-eagle> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Friday, Wunderlich Securities analyst Eric Beder reiterated a Hold rating and $11.00 price target on <strong>American Eagle Outfitters</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/aeo#NYSE"">AEO</a>).</p> <p>In the report, Wunderlich Securities noted, ‚ÄúWe are reiterating our cautious stance on American Eagle with the company reporting 2QFY15 ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/HwsteI2SgVc"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/HwsteI2SgVc/wunderlich-securities-remains-cautious-on-american-eagle"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"8/15/2014 8:18:09 AM"|"Morgan Stanley Sees Strong Q2 Print For Autodesk"|"In a report published Friday, Morgan Stanley analyst Keith Weiss reiterated an Overweight rating and $65.00 price target on Autodesk (NASDAQ: ADSK <http://www.benzinga.com/stock/adsk#NASDAQ> ).

In the report, Morgan ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/NrSfhbrdXa8> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/NrSfhbrdXa8/morgan-stanley-sees-strong-q2-print-for-autodesk> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Friday, Morgan Stanley analyst Keith Weiss reiterated an Overweight rating and $65.00 price target on <strong>Autodesk</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/adsk#NASDAQ"">ADSK</a>).</p> <p>In the report, Morgan ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/NrSfhbrdXa8"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/NrSfhbrdXa8/morgan-stanley-sees-strong-q2-print-for-autodesk"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"8/15/2014 8:17:49 AM"|"Credit Suisse Sees M&A Opportunities On Near Horizon For Ferro"|"In a report published Friday, Credit Suisse analyst John P. McNulty reiterated an Outperform rating and $17.00 price target on Ferro (NYSE: FOE <http://www.benzinga.com/stock/foe#NYSE> ).

In the report, Credit Suisse noted, ìWe recently had the opportunity to meet with Ferro's CEO Peter Thomas, CFO Jeff Rutherford, and Treasurer John Bingle with the biggest takeaways being: ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/UNM1K1V9uaY> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/UNM1K1V9uaY/credit-suisse-sees-m-a-opportunities-on-near-horizon-for> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Friday, Credit Suisse analyst John P. McNulty reiterated an Outperform rating and $17.00 price target on <strong>Ferro</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/foe#NYSE"">FOE</a>).</p> <p>In the report, Credit Suisse noted, ‚ÄúWe recently had the opportunity to meet with Ferro&#039;s CEO Peter Thomas, CFO Jeff Rutherford, and Treasurer John Bingle with the biggest takeaways being: ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/UNM1K1V9uaY"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/UNM1K1V9uaY/credit-suisse-sees-m-a-opportunities-on-near-horizon-for"">View article...</A></p></body></html>"
|"Eric Niederer"||"8/14/2014 1:35:16 PM"|"NetApp Q1 Earnings Analyst Report"|"Following its fiscal 2015 first quarter earnings release, a number of analysts have published notes describing their view on NetApp (NASDAQ: NTAP <http://www.benzinga.com/stock/ntap#NASDAQ> )

Credit Suisse - Neutral, $40
""Given changing competitive dynamics and increasing competition in storage, NetApp may continue to struggle to achieve historic growth rates.""

For 2015 and 2016, Credit Suisse has raised its EPS estimates from $2.99 and $3.32 to $3.04 and $3.35, respectively.

Deutsche Bank - ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/WLke1sgxCWM> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/WLke1sgxCWM/netapp-q1-earnings-analyst-report> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  Following its fiscal 2015 first quarter earnings release, a number of analysts have published notes describing their view on <strong>NetApp </strong>(NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/ntap#NASDAQ"">NTAP</a>)</p> <p>  <b>Credit Suisse</b><strong> - Neutral, $40</strong><br />  &quot;Given changing competitive dynamics and increasing competition in storage, NetApp may continue to struggle to achieve historic growth rates.&quot;</p> <p>  For 2015 and 2016, Credit Suisse has raised its EPS estimates from $2.99 and $3.32 to $3.04 and $3.35, respectively.</p> <p>  <b>Deutsche Bank</b><strong> - ...</strong></p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/WLke1sgxCWM"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/WLke1sgxCWM/netapp-q1-earnings-analyst-report"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"8/18/2014 8:23:25 AM"|"Credit Suisse Modestly Raises Estimates On The Coca-Cola Company To Account For Monster Beverages Transaction"|"In a report published Monday, Credit Suisse analyst Michael Steib reiterated an Outperform rating and $46.00 price target on The Coca-Cola Company (NYSE: KO <http://www.benzinga.com/stock/ko#NYSE> ).

In the report, Credit Suisse noted, ìWe view KO's strategic partnership with MNST ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/lqLRdoxE3W4> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/lqLRdoxE3W4/credit-suisse-modestly-raises-estimates-on-the-coca-cola> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Monday, Credit Suisse analyst Michael Steib reiterated an Outperform rating and $46.00 price target on <strong>The Coca-Cola Company</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/ko#NYSE"">KO</a>).</p> <p>In the report, Credit Suisse noted, ‚ÄúWe view KO&#039;s strategic partnership with MNST ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/lqLRdoxE3W4"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/lqLRdoxE3W4/credit-suisse-modestly-raises-estimates-on-the-coca-cola"">View article...</A></p></body></html>"
|"John Seward"||"8/18/2014 3:27:27 PM"|"Home Depot, Lowes Poised For Q2 Top-Line Surprise?"|"With both Home Depot (NYSE: HD <http://www.benzinga.com/stock/hd#NYSE> ) and Lowes Companies (NYSE: LOW <http://www.benzinga.com/stock/low#NYSE> ) slated to post second-quarter results this week, one analyst thinks both shares will see a bump.

Credit Suisse's Gary Balter expects both companies to meet or beat an expected four percent increase in same-store sales. He figures both will present top-line surprises.

""Channel checks with suppliers and other data point to strong sales,"" Balter said in a ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/r1s-YN-Dmgg> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/r1s-YN-Dmgg/home-depot-lowes-poised-for-q2-top-line-surprise> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  With both <strong>Home Depot</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/hd#NYSE"">HD</a>) and <strong>Lowes Companies</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/low#NYSE"">LOW</a>) slated to post second-quarter results this week, one analyst thinks both shares will see a bump.</p> <p>  Credit Suisse&#39;s Gary Balter expects both companies to meet or beat an expected four percent increase in same-store sales. He figures both will present top-line surprises.</p> <p>  &quot;Channel checks with suppliers and other data point to strong sales,&quot; Balter said in a ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/r1s-YN-Dmgg"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/r1s-YN-Dmgg/home-depot-lowes-poised-for-q2-top-line-surprise"">View article...</A></p></body></html>"
|"John Seward"||"8/18/2014 11:32:32 AM"|"JD.com Gets Break On Top-Line Miss; SunTrust Likes Growth Rate"|"JD.com (NASDAQ: JD <http://www.benzinga.com/stock/jd#NASDAQ> ) got a break from at least one analyst Monday after the Chinese e-commerce company posted a wider-than-expected loss.

SunTrust's Robert Peck cited the company's continued high growth rate in maintaining his Buy rating and $35 target.

""Operating profit was more subdued as the company is spending in several important areas,"" including marketing ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/hGNuFQk4LLs> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/hGNuFQk4LLs/jd-com-gets-break-on-top-line-miss-suntrust-likes-growth> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  <strong>JD.com </strong>(NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/jd#NASDAQ"">JD</a>) got a break from at least one analyst Monday after the Chinese e-commerce company posted a wider-than-expected loss.</p> <p>  SunTrust&#39;s Robert Peck cited the company&#39;s continued high growth rate in maintaining his Buy rating and $35 target.</p> <p>  &quot;Operating profit was more subdued as the company is spending in several important areas,&quot; including marketing ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/hGNuFQk4LLs"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/hGNuFQk4LLs/jd-com-gets-break-on-top-line-miss-suntrust-likes-growth"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"8/18/2014 9:57:54 AM"|"SunTrust Robinson Humphrey Sees Strong 2Q Driven By Order Growth And GP Margin Expansion For JD.Com"|"In a report published Monday, SunTrust Robinson Humphrey analyst Robert S. Peck reiterated a Buy rating and $35.00 price target on JD.Com (NASDAQ: JD <http://www.benzinga.com/stock/jd#NASDAQ> ).

In the report, SunTrust Robinson Humphrey noted, ìMaintaining our buy rating based on 5 key points: 1) Gross profit (or adjusted revenue as ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/i3f9jeHe8Hk> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/i3f9jeHe8Hk/suntrust-robinson-humphrey-sees-strong-2q-driven-by-orde> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/reiteration?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Monday, SunTrust Robinson Humphrey analyst Robert S. Peck reiterated a Buy rating and $35.00 price target on <strong>JD.Com</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/jd#NASDAQ"">JD</a>).</p> <p>In the report, SunTrust Robinson Humphrey noted, ‚ÄúMaintaining our buy rating based on 5 key points: 1) Gross profit (or adjusted revenue as ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/reiteration/~4/i3f9jeHe8Hk"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/reiteration/~3/i3f9jeHe8Hk/suntrust-robinson-humphrey-sees-strong-2q-driven-by-orde"">View article...</A></p></body></html>"
