"From (address)"|"From (display)"|"Sent on behalf of (address)"|"Date Sent"|"Subject"|"Body"|"Body HTML"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 5:46:38 PM"|"EIX: Argus ups to Buy"|"Argus issues rating change for EIX	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725081638> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Argus issues rating change for EIX</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725081638"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 5:49:09 PM"|"RFMD: Ascendiant Capital Markets reits Buy"|"Ascendiant Capital Markets issues rating change for RFMD	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725081908> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Ascendiant Capital Markets issues rating change for RFMD</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725081908"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 5:52:11 PM"|"RFMD: Needham reits Buy"|"Needham issues rating change for RFMD	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725082210> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Needham issues rating change for RFMD</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725082210"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 5:53:45 PM"|"CAB: DA Davidson ups to Buy"|"DA Davidson issues rating change for CAB	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725082345> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>DA Davidson issues rating change for CAB</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725082345"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 6:00:11 PM"|"FLS: Maxim Group ups to Buy"|"Maxim Group issues rating change for FLS	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725083011> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Maxim Group issues rating change for FLS</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725083011"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 6:07:04 PM"|"LOGM: Maxim Group reits Buy"|"Maxim Group issues rating change for LOGM	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725083704> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Maxim Group issues rating change for LOGM</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725083704"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 6:09:26 PM"|"KLAC: Cowen reits Market Perform"|"Cowen issues rating change for KLAC	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725083926> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Cowen issues rating change for KLAC</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725083926"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 6:10:00 PM"|"AMZN: CRT Capital cuts to Fair Value"|"CRT Capital issues rating change for AMZN	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725083959> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>CRT Capital issues rating change for AMZN</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725083959"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 6:10:29 PM"|"MLNX: Topeka Capital Markets reits Buy"|"Topeka Capital Markets issues rating change for MLNX	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725084022> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Topeka Capital Markets issues rating change for MLNX</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725084022"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 6:10:38 PM"|"KLAC: RBC Capital Mkts reits Sector Perform"|"RBC Capital Mkts issues rating change for KLAC	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725084037> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts issues rating change for KLAC</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725084037"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 6:11:18 PM"|"DECK: Janney reits Buy"|"Janney issues rating change for DECK	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725084117> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Janney issues rating change for DECK</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725084117"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 6:11:38 PM"|"DECK: RBC Capital Mkts reits Sector Perform"|"RBC Capital Mkts issues rating change for DECK	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725084138> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts issues rating change for DECK</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725084138"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 6:12:12 PM"|"DECK: B. Riley & Co. reits Buy"|"B. Riley & Co. issues rating change for DECK	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725084212> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>B. Riley &amp; Co. issues rating change for DECK</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725084212"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 6:12:33 PM"|"DECK: Canaccord Genuity reits Buy"|"Canaccord Genuity issues rating change for DECK	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725084233> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Canaccord Genuity issues rating change for DECK</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725084233"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 6:13:48 PM"|"UAL: Cowen reits Outperform"|"Cowen issues rating change for UAL	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725084347> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Cowen issues rating change for UAL</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725084347"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 6:17:18 PM"|"N: FBR Capital reits Outperform"|"FBR Capital issues rating change for N	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725084717> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>FBR Capital issues rating change for N</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725084717"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 6:19:01 PM"|"N: BMO Capital Markets reits Market Perform"|"BMO Capital Markets issues rating change for N	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725084901> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>BMO Capital Markets issues rating change for N</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725084901"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 6:33:42 PM"|"SVU: Telsey Advisory Group reits Not Rated"|"Telsey Advisory Group issues rating change for SVU	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725090341> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Telsey Advisory Group issues rating change for SVU</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725090341"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 6:35:10 PM"|"DAL: CRT Capital reits Buy"|"CRT Capital issues rating change for DAL	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725090509> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>CRT Capital issues rating change for DAL</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725090509"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 6:35:15 PM"|"OPHT: Gabelli & Co starts at Buy"|"Gabelli & Co issues rating change for OPHT	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725090514> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Gabelli &amp; Co issues rating change for OPHT</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725090514"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 10:00:48 PM"|"CVE: Barclays cuts to Equal Weight"|"Barclays issues rating change for CVE	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725123048> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Barclays issues rating change for CVE</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725123048"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 10:02:03 PM"|"XOM: Barclays cuts to Underweight"|"Barclays issues rating change for XOM	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725123203> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Barclays issues rating change for XOM</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725123203"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 10:17:29 PM"|"PBR: Barclays ups to Overweight"|"Barclays issues rating change for PBR	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725124728> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Barclays issues rating change for PBR</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725124728"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 10:39:21 PM"|"SLAB: Topeka Capital Markets reits Hold"|"Topeka Capital Markets issues rating change for SLAB	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725130920> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Topeka Capital Markets issues rating change for SLAB</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725130920"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 10:49:08 PM"|"BCOV: Dougherty & Company   cuts to Neutral"|"Dougherty & Company issues rating change for BCOV	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725131907> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Dougherty &amp; Company   issues rating change for BCOV</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725131907"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 11:17:00 PM"|"ABC: Barclays reits Overweight"|"Barclays issues rating change for ABC	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725134700> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Barclays issues rating change for ABC</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725134700"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 11:17:14 PM"|"CVX: Barclays reits Equal Weight"|"Barclays issues rating change for CVX	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725134713> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Barclays issues rating change for CVX</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725134713"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 11:17:28 PM"|"CBI: Barclays reits Overweight"|"Barclays issues rating change for CBI	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725134727> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Barclays issues rating change for CBI</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725134727"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 11:17:41 PM"|"COP: Barclays reits Overweight"|"Barclays issues rating change for COP	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725134740> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Barclays issues rating change for COP</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725134740"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 11:23:29 PM"|"CLGX: Barclays reits Overweight"|"Barclays issues rating change for CLGX	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725135328> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Barclays issues rating change for CLGX</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725135328"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/25/2014 11:27:30 PM"|"LPNT: Mizuho reits Buy"|"Mizuho issues rating change for LPNT	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725135730> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Mizuho issues rating change for LPNT</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725135730"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/26/2014 12:09:25 AM"|"RCL: Argus reits Buy"|"Argus issues rating change for RCL	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725143924> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Argus issues rating change for RCL</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725143924"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/26/2014 12:13:01 AM"|"SLAB: MKM Partners reits Buy"|"MKM Partners issues rating change for SLAB	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725144301> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>MKM Partners issues rating change for SLAB</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725144301"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/26/2014 12:14:48 AM"|"MCO: FBR Capital reits Outperform"|"FBR Capital issues rating change for MCO	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725144447> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>FBR Capital issues rating change for MCO</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725144447"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/26/2014 12:17:41 AM"|"TCB: FBR Capital reits Outperform"|"FBR Capital issues rating change for TCB	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725144741> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>FBR Capital issues rating change for TCB</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140725144741"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/28/2014 3:22:16 PM"|"WLB: Imperial Capital reits Outperform"|"Imperial Capital issues rating change for WLB	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140728055216> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Imperial Capital issues rating change for WLB</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140728055216"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/28/2014 3:27:44 PM"|"ACRX: Mizuho reits Buy"|"Mizuho issues rating change for ACRX	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140728055743> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Mizuho issues rating change for ACRX</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140728055743"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/28/2014 3:30:13 PM"|"ARRS: Brean Capital reits Buy"|"Brean Capital issues rating change for ARRS	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140728060013> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Brean Capital issues rating change for ARRS</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140728060013"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/28/2014 3:32:13 PM"|"WLB: Brean Capital reits Buy"|"Brean Capital issues rating change for WLB	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140728060212> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Brean Capital issues rating change for WLB</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140728060212"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/28/2014 3:35:48 PM"|"PBI: Brean Capital ups to Buy"|"Brean Capital issues rating change for PBI	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140728060547> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Brean Capital issues rating change for PBI</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140728060547"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/28/2014 3:43:49 PM"|"HRZN: Wunderlich cuts to Hold"|"Wunderlich issues rating change for HRZN	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140728061349> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Wunderlich issues rating change for HRZN</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140728061349"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/28/2014 3:46:11 PM"|"QRE: Wunderlich ups to Buy"|"Wunderlich issues rating change for QRE	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140728061610> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Wunderlich issues rating change for QRE</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140728061610"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/28/2014 3:47:17 PM"|"FSRV: RBC Capital Mkts starts at Outperform"|"RBC Capital Mkts issues rating change for FSRV	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140728061716> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts issues rating change for FSRV</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140728061716"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/28/2014 4:09:02 PM"|"DBOEY: RBC Capital Mkts cuts to Underperform"|"RBC Capital Mkts issues rating change for DBOEY	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140728063901> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts issues rating change for DBOEY</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140728063901"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/28/2014 4:10:19 PM"|"RAI: RBC Capital Mkts ups to Top Pick"|"RBC Capital Mkts issues rating change for RAI	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140728064019> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts issues rating change for RAI</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140728064019"">View article...</A></p></body></html>"
|"Briefing.com - Upgrades Downgrades Calendar"||"7/28/2014 4:14:23 PM"|"ACRX: RBC Capital Mkts reits Outperform"|"RBC Capital Mkts issues rating change for ACRX	


View article... <http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140728064422> 

"|"<html><head><base href=""http://rss.briefing.com/Investor/RSS/UpgradesDowngrades.xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts issues rating change for ACRX</td></tr></table><p><BR/><A HREF=""http://www.briefing.com/investor/popuppages/articlepopup.aspx?articleId=UD20140728064422"">View article...</A></p></body></html>"
