"From (address)"|"From (display)"|"Sent on behalf of (address)"|"Date Sent"|"Subject"|"Body"|"Body HTML"
|"Jayson Derrick"||"8/11/2014 9:59:22 AM"|"Deutsche Bank: An Activist Investor May 'Perhaps' Show Interest In Pier 1 Imports"|"When Pier 1 Imports (NYSE: PIR <http://www.benzinga.com/stock/pir#NYSE> ) reported its first quarter results on June 19, the company's earnings per share and revenue fell short of what analysts expected. In addition, Pier 1 Imports lowered its full year fiscal 2015 earnings per share guidance to a range of $1.14 to $1.22 from $1.16 to $1.24.

Shares of Pier 1 Imports tumbled more than 10 percent as it was clear Pier 1 Imports is lagging its peers like Williams-Sonoma. In fact, the entire sector has been under pressure as the S&P Retail Index has under-performed the S&P 500 by approximately ten percent year to date.

As PetSmart has seen recent activist involvement, analysts at Deutsche Bank are now speculating that Pier 1 Imports could be next.

ìWith the pull back, activist chatter has increased, ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/p6kYZePH-TM> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/p6kYZePH-TM/deutsche-bank-an-activist-investor-may-perhaps-show-inte> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  When <b>Pier 1 Imports</b> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/pir#NYSE"">PIR</a>) reported its first quarter results on June 19, the company&#39;s earnings per share and revenue fell short of what analysts expected. In addition, Pier 1 Imports lowered its full year fiscal 2015 earnings per share guidance to a range of $1.14 to $1.22 from $1.16 to $1.24.</p> <p>  Shares of Pier 1 Imports tumbled more than 10 percent as it was clear Pier 1 Imports is lagging its peers like <b>Williams-Sonoma.</b> In fact, the entire sector has been under pressure as the S&amp;P Retail Index has under-performed the S&amp;P 500 by approximately ten percent year to date.</p> <p>  As <b>PetSmart</b> has seen recent activist involvement, analysts at <b>Deutsche Bank</b> are now speculating that Pier 1 Imports could be next.</p> <p>  &ldquo;With the pull back, activist chatter has increased, ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/p6kYZePH-TM"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/p6kYZePH-TM/deutsche-bank-an-activist-investor-may-perhaps-show-inte"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"8/11/2014 9:33:10 AM"|"D.A. Davidson & Co. Sees In-Line Quarter For Lumos Networks"|"In a report published Monday, D.A. Davidson & Co. analyst Donna Jaegers reiterated a Buy rating and $18.00 price target on Lumos Networks (NASDAQ: LMOS <http://www.benzinga.com/stock/lmos#NASDAQ> ).

In the report, D.A. Davidson & Co. noted, ìLMOS reported revenues and EBITDA roughly in line with our estimates. Revenues were ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/khYFlRQcZx8> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/khYFlRQcZx8/d-a-davidson-co-sees-in-line-quarter-for-lumos-networks> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Monday, D.A. Davidson &amp; Co. analyst Donna Jaegers reiterated a Buy rating and $18.00 price target on <strong>Lumos Networks</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/lmos#NASDAQ"">LMOS</a>).</p> <p>In the report, D.A. Davidson &amp; Co. noted, ‚ÄúLMOS reported revenues and EBITDA roughly in line with our estimates. Revenues were ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/khYFlRQcZx8"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/khYFlRQcZx8/d-a-davidson-co-sees-in-line-quarter-for-lumos-networks"">View article...</A></p></body></html>"
|"Eric Niederer"||"8/11/2014 9:31:19 AM"|"UPDATE: Bank Of America Reiterates On MGM Resorts International"|"In a note released Monday morning, Bank of America analyst Shaun Kelly reiterated a Buy on MGM Resorts International (NYSE: MGM <http://www.benzinga.com/stock/mgm#NYSE> ) and left his $33.50 price objective unchanged.

The reiteration comes ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/8bbxoxXE3HM> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/8bbxoxXE3HM/update-bank-of-america-reiterates-on-mgm-resorts-interna> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a note released Monday morning, Bank of America analyst Shaun Kelly reiterated a Buy on <strong>MGM Resorts International</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/mgm#NYSE"">MGM</a>) and left his $33.50 price objective unchanged.</p> <p>  The reiteration comes ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/8bbxoxXE3HM"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/8bbxoxXE3HM/update-bank-of-america-reiterates-on-mgm-resorts-interna"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"8/11/2014 9:19:36 AM"|"MLV & Co Sees Multiple Positive Catalysts For Gastar Exploration"|"In a report published Monday, MLV & Co analyst Chad Mabry reiterated a Buy rating and $11.00 price target on Gastar Exploration (NYSE: GST <http://www.benzinga.com/stock/gst#NYSE> ).

In the report, MLV & Co noted, ìGST reported Q2'14 adj. EPS of $0.12, beating both the $0.02 consensus ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/3fMWIVGxpXk> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/3fMWIVGxpXk/mlv-co-sees-multiple-positive-catalysts-for-gastar-explo> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Monday, MLV &amp; Co analyst Chad Mabry reiterated a Buy rating and $11.00 price target on <strong>Gastar Exploration</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/gst#NYSE"">GST</a>).</p> <p>In the report, MLV &amp; Co noted, ‚ÄúGST reported Q2&#039;14 adj. EPS of $0.12, beating both the $0.02 consensus ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/3fMWIVGxpXk"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/3fMWIVGxpXk/mlv-co-sees-multiple-positive-catalysts-for-gastar-explo"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"8/11/2014 9:12:36 AM"|"MLV & Co Sees Transition To Appalachian Pure-Play Officially Underway For Magnum Hunter Resources"|"In a report published Monday, MLV & Co analyst Chad Mabry reiterated a Buy rating and $11.00 price target on Magnum Hunter Resources (NYSE: MHR <http://www.benzinga.com/stock/mhr#NYSE> ).

In the report, MVL & Co noted, ìMHR reported Q2'14 adj. EPS of ($0.09), beating our estimate of ($0.12) and the consensus of ($0.17). The driver was stronger-than-expected ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/eMJ1s7dSxWA> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/eMJ1s7dSxWA/mlv-co-sees-transition-to-appalachian-pure-play-official> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Monday, MLV &amp; Co analyst Chad Mabry reiterated a Buy rating and $11.00 price target on <strong>Magnum Hunter Resources</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/mhr#NYSE"">MHR</a>).</p> <p>In the report, MVL &amp; Co noted, ‚ÄúMHR reported Q2&#039;14 adj. EPS of ($0.09), beating our estimate of ($0.12) and the consensus of ($0.17). The driver was stronger-than-expected ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/eMJ1s7dSxWA"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/eMJ1s7dSxWA/mlv-co-sees-transition-to-appalachian-pure-play-official"">View article...</A></p></body></html>"
|"John Seward"||"8/11/2014 12:02:47 PM"|"Wedbush Upgrades Krispy Kreme, Citing Uptick In July Comps"|"Krispy Kreme Doughnuts (NYSE: KKD <http://www.benzinga.com/stock/kkd#NYSE> ) shares jumped more than seven percent after one analyst upgraded the shares, citing an uptick in July same-store sales.

The company's shares are down 16 percent year to date and hit a 52-week low of $14.82 last month on a lower outlook and weak same-store sales in the fiscal first quarter.

Wedbush's Nick Setyan said Krispy Kreme is ""poised for upside"" to fiscal 2015 expectations, adding ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/Xk0k8sYPxBc> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/Xk0k8sYPxBc/wedbush-upgrades-krispy-kreme-citing-uptick-in-july-comp> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  <strong>Krispy Kreme Doughnuts</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/kkd#NYSE"">KKD</a>) shares jumped more than seven percent after one analyst upgraded the shares, citing an uptick in July same-store sales.</p> <p>  The company&#39;s shares are down 16 percent year to date and hit a 52-week low of $14.82 last month on a lower outlook and weak same-store sales in the fiscal first quarter.</p> <p>  Wedbush&#39;s Nick Setyan said Krispy Kreme is &quot;poised for upside&quot; to fiscal 2015 expectations, adding ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/Xk0k8sYPxBc"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/Xk0k8sYPxBc/wedbush-upgrades-krispy-kreme-citing-uptick-in-july-comp"">View article...</A></p></body></html>"
|"Garrett Cook"||"8/11/2014 4:07:17 PM"|"Bank Of America Put Imbalance Research Signals Up Week For S&P 500"|"Bank of America Merrill Lynch released a note Monday morning calling for an up week in the market for the period ending August 15.

Analyst Chintan Kotecha noted ""Put imbalances over non-triple witching expirations have historically produced positive returns for ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/R4xjQV-McuU> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/R4xjQV-McuU/bank-of-america-put-imbalance-research-signals-up-week-f> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  Bank of America Merrill Lynch released a note Monday morning calling for an up week in the market for the period ending August 15.</p> <p>  Analyst Chintan Kotecha noted &quot;Put imbalances over non-triple witching expirations have historically produced positive returns for ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/R4xjQV-McuU"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/R4xjQV-McuU/bank-of-america-put-imbalance-research-signals-up-week-f"">View article...</A></p></body></html>"
|"Craig Jones"||"8/11/2014 3:58:11 PM"|"Stephen Powers Is Bullish On PepsiCo"|"Stephen Powers of UBS said on CNBC's Fast Money <http://www.cnbc.com/id/101911147>  that he has a Buy rating on PepsiCo (NYSE: PEP <http://www.benzinga.com/stock/pep#NYSE> ) with a price target of $100.

He explained that the first half of this year has shown the evidence that PepsiCo has turned a corner. The company has a lot of strength in its North American business and in international snacks business.

Powers thinks ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/9vh2l_I2E8M> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/9vh2l_I2E8M/stephen-powers-is-bullish-on-pepsico> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  Stephen Powers of UBS said on <a href=""http://www.cnbc.com/id/101911147"">CNBC&#39;s Fast Money</a> that he has a Buy rating on <strong>PepsiCo </strong>(NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/pep#NYSE"">PEP</a>) with a price target of $100.</p> <p>  He explained that the first half of this year has shown the evidence that PepsiCo has turned a corner. The company has a lot of strength in its North American business and in international snacks business.</p> <p>  Powers thinks ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/9vh2l_I2E8M"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/9vh2l_I2E8M/stephen-powers-is-bullish-on-pepsico"">View article...</A></p></body></html>"
|"Eric Niederer"||"8/11/2014 3:47:33 PM"|"UPDATE: ISI Group Upgrades Cepheid "|"In a note released Monday, ISI Group upgraded shares of Cepheid (NASDAQ: CPHD <http://www.benzinga.com/stock/cphd#NASDAQ> ) from Sell to Neutral and raised the price target to $38.50.

The firm explained that ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/ahp_xGqAxtE> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/ahp_xGqAxtE/update-isi-group-upgrades-cepheid> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a note released Monday, ISI Group upgraded shares of <strong>Cepheid </strong>(NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/cphd#NASDAQ"">CPHD</a>) from Sell to Neutral and raised the price target to $38.50.</p> <p>  The firm explained that ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/ahp_xGqAxtE"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/ahp_xGqAxtE/update-isi-group-upgrades-cepheid"">View article...</A></p></body></html>"
|"John Seward"||"8/11/2014 3:45:27 PM"|"Rackspace To Post Q2 After Bell; Credit Suisse Sees Upside Surprise"|"Rackspace Hosting's (NYSE: RAX <http://www.benzinga.com/stock/rax#NYSE> ) uncertain prospects as a stand-alone company haven't hurt it with customers, one analyst said Monday.

Rackspace, rumored for months as a takeover target or going private candidate, is set to post earnings later Monday and Credit Suisse's Sitikantha Panigrahi is at least one analyst expecting an upside surprise.

Wall Street expects second-quarter earnings of $0.16 per share, on revenue ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/JzDqtSfxEZY> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/JzDqtSfxEZY/rackspace-to-post-q2-after-bell-credit-suisse-sees-upsid> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  <strong>Rackspace Hosting&#39;s</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/rax#NYSE"">RAX</a>) uncertain prospects as a stand-alone company haven&#39;t hurt it with customers, one analyst said Monday.</p> <p>  Rackspace, rumored for months as a takeover target or going private candidate, is set to post earnings later Monday and Credit Suisse&#39;s Sitikantha Panigrahi is at least one analyst expecting an upside surprise.</p> <p>  Wall Street expects second-quarter earnings of $0.16 per share, on revenue ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/JzDqtSfxEZY"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/JzDqtSfxEZY/rackspace-to-post-q2-after-bell-credit-suisse-sees-upsid"">View article...</A></p></body></html>"
|"Luke Jacobi"||"8/11/2014 3:30:18 PM"|"Morgan Stanley: Sectors To Buy As S&P 500 Poised For 2050"|"Morgan Stanley was bold with its recommendations in a report on sectors to buy for bullish investors.

""With the market off its highs and our view of EPS unchanged, we are once again bullish, buying consumer discretionary, technology, and energy, while maintaining our overweight in healthcare, in anticipation of hitting new highs over the coming months,"" the note began.


S&P 500


Morgan Stanley sees 2,050 on the S&P 500 in one year (5.5 percent upside). Reasons for the upside include an improving economy, higher inflation adjusted yields and an easy money policy from the Federal Reserve.

Regarding ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/3fTEZtA_7EI> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/3fTEZtA_7EI/morgan-stanley-sectors-to-buy-as-s-p-500-poised-for-2050> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  Morgan Stanley was bold with its recommendations in a report on sectors to buy for bullish investors.</p> <p>  &quot;With the market off its highs and our view of EPS unchanged, we are once again bullish, buying consumer discretionary, technology, and energy, while maintaining our overweight in healthcare, in anticipation of hitting new highs over the coming months,&quot; the note began.</p> <h3>  S&amp;P 500</h3> <p>  Morgan Stanley sees 2,050 on the S&amp;P 500 in one year (5.5 percent upside). Reasons for the upside include an improving economy, higher inflation adjusted yields and an easy money policy from the Federal Reserve.</p> <p>  Regarding ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/3fTEZtA_7EI"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/3fTEZtA_7EI/morgan-stanley-sectors-to-buy-as-s-p-500-poised-for-2050"">View article...</A></p></body></html>"
|"John Seward"||"8/11/2014 3:15:45 PM"|"Analysts See Mostly Flat Results For Cisco's FQ4 Report"|"When Cisco Systems (NASDAQ: CSCO <http://www.benzinga.com/stock/csco#NASDAQ> ) posts results Wednesday, Wall Street is looking an improvement taking the form of flat earnings and revenue.

Revenue has been trending down in each of the past four quarters and earnings only reversed a similar trend with a slight sequential uptick in the period ended April 26. Yet shares are up nearly 13 percent since January.

MKM's Michael Genovese thinks Cicso will easily beat the July quarter's revenue consensus of $12.15 billion, but he's still Neutral on the stock, citing ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/DdkGLwiLaYs> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/DdkGLwiLaYs/analysts-see-mostly-flat-results-for-ciscos-fq4-report> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  When <strong>Cisco Systems</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/csco#NASDAQ"">CSCO</a>) posts results Wednesday, Wall Street is looking an improvement taking the form of flat earnings and revenue.</p> <p>  Revenue has been trending down in each of the past four quarters and earnings only reversed a similar trend with a slight sequential uptick in the period ended April 26. Yet shares are up nearly 13 percent since January.</p> <p>  MKM&#39;s Michael Genovese thinks Cicso will easily beat the July quarter&#39;s revenue consensus of $12.15 billion, but he&#39;s still Neutral on the stock, citing ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/DdkGLwiLaYs"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/DdkGLwiLaYs/analysts-see-mostly-flat-results-for-ciscos-fq4-report"">View article...</A></p></body></html>"
|"Tim Biggam"||"8/11/2014 2:31:56 PM"|"MKM Previews Kohl's Earnings"|"MKM partners came out Monday with their earnings preview for Kohl's (NYSE: KSS <http://www.benzinga.com/stock/kss#NYSE> ). The firm maintained a Buy recommendation with a $63 price target.

MKM expects second quarter EPS of $1.02 compared to consensus $1.07 estimate.

Although recently outperforming the S&P 500, MKM feels ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/pA8YwGehNXc> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/pA8YwGehNXc/mkm-previews-kohls-earnings> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  MKM partners came out Monday with their earnings preview for <strong>Kohl&#39;s </strong>(NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/kss#NYSE"">KSS</a>). The firm maintained a Buy recommendation with a $63 price target.</p> <p>  MKM expects second quarter EPS of $1.02 compared to consensus $1.07 estimate.</p> <p>  Although recently outperforming the S&amp;P 500, MKM feels ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/pA8YwGehNXc"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/pA8YwGehNXc/mkm-previews-kohls-earnings"">View article...</A></p></body></html>"
|"Jayson Derrick"||"8/11/2014 2:19:06 PM"|"Deutsche Bank On Salesforce Upcoming Earnings: Expect Solid, Not Blowout Quarter"|"Analysts at Deutsche Bank released an earnings preview on Salesforce.com (NYSE: CRM <http://www.benzinga.com/stock/crm#NYSE> ) ahead of the release of its second quarter results on August 20.

Analyst Karl Keirstead <http://benzinga.com/topic/Karl-Keirstead> , conducted various checks within the Salesforce eco-system to better understand recent developments. Keirstead said that the company's guidance for sequentially flat deferred revenues in the quarter implies a projected billings growth of 27 percent. However, he projects a billings growth of 29 percent.

According ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/i4iGMoxr15k> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/i4iGMoxr15k/deutsche-bank-on-salesforce-upcoming-earnings-expect-sol> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  Analysts at Deutsche Bank released an earnings preview on <b>Salesforce.com</b> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/crm#NYSE"">CRM</a>) ahead of the release of its second quarter results on August 20.</p> <p>  Analyst <a href=""http://benzinga.com/topic/Karl-Keirstead"">Karl Keirstead</a>, conducted various checks within the Salesforce eco-system to better understand recent developments. Keirstead said that the company&#39;s guidance for sequentially flat deferred revenues in the quarter implies a projected billings growth of 27 percent. However, he projects a billings growth of 29 percent.</p> <p>  According ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/i4iGMoxr15k"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/i4iGMoxr15k/deutsche-bank-on-salesforce-upcoming-earnings-expect-sol"">View article...</A></p></body></html>"
|"Ali Berri"||"8/11/2014 2:14:46 PM"|"MKM Partners Releases Pre-Earnings Coverage On Wal-Mart"|"In a report released Monday, MKM Partners analyst Patrick McKeever released an earnings preview for for Wal-Mart Stores (NYSE: WMT <http://www.benzinga.com/stock/wmt#NYSE> ) Q2 2014.

Analysts at MKM predict Wal-Mart Q2 results to come in line ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/_vwpmTRfyho> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/_vwpmTRfyho/mkm-partners-releases-pre-earnings-coverage-on-wal-mart> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a report released Monday, MKM Partners analyst Patrick McKeever released an earnings preview for for <strong>Wal-Mart Stores</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/wmt#NYSE"">WMT</a>) Q2 2014.</p> <p>  Analysts at MKM predict Wal-Mart Q2 results to come in line ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/_vwpmTRfyho"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/_vwpmTRfyho/mkm-partners-releases-pre-earnings-coverage-on-wal-mart"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"8/12/2014 9:46:25 AM"|"UPDATE: Jefferies Reiterates On Priceline Group Following Solid Results"|"In a report published Tuesday, Jefferies analyst Brian Fitzgerald reiterated a Buy rating on Priceline Group (NASDAQ: PCLN <http://www.benzinga.com/stock/pcln#NASDAQ> ), and raised the price target from $1,500.00 to $1,545.00.

In the report, Jefferies noted, ìPriceline reported another ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/e-uHXySoYC0> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/e-uHXySoYC0/update-jefferies-reiterates-on-priceline-group-following> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/analyst-color?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Tuesday, Jefferies analyst Brian Fitzgerald reiterated a Buy rating on <strong>Priceline Group</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/pcln#NASDAQ"">PCLN</a>), and raised the price target from $1,500.00 to $1,545.00.</p> <p>In the report, Jefferies noted, ‚ÄúPriceline reported another ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/analyst-color/~4/e-uHXySoYC0"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/analyst-color/~3/e-uHXySoYC0/update-jefferies-reiterates-on-priceline-group-following"">View article...</A></p></body></html>"
