"From (address)"|"From (display)"|"Sent on behalf of (address)"|"Date Sent"|"Subject"|"Body"|"Body HTML"
|"Robert W. Baird"||"9/18/2014 8:25:00 AM"|"Owens-illinois, Inc. (NYSE: OI) downgraded to Neutral with price target $32 by Robert W. Baird"|"Robert W. Baird downgraded Owens-illinois, Inc. (NYSE: OI) to Neutral with price target $32. Previously Robert W. Baird downgraded to Owens-illinois, Inc. (NYSE: OI) to Outperform with price target $32 on 05/28/2009, when the stock price was $27.62.
Rated Date: 9/18/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143823> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Robert W. Baird downgraded Owens-illinois, Inc. (NYSE: OI) to Neutral with price target $32. Previously Robert W. Baird downgraded to Owens-illinois, Inc. (NYSE: OI) to Outperform with price target $32  on 05/28/2009, when the stock price was $27.62.<br />Rated Date: 9/18/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143823"">View article...</A></p></body></html>"
|"BB&T Capital Mkts"||"9/18/2014 10:25:00 AM"|"Pier 1 Imports, Inc. (NYSE: PIR) downgraded to Hold  by BB&T Capital Mkts"|"Here is more proof that the BB&T Capital Mkts rating can guide you in smart investing. BB&T Capital Mkts downgraded Pier 1 Imports, Inc. (NYSE: PIR) to Hold with today's price of $12.98. BB&T Capital Mkts rated Pier 1 Imports, Inc. (NYSE: PIR) to Buy on 04/08/2011, when the price was $11.79. Pier 1 Imports, Inc.'s stock price gained 10% since then. By following the previous BB&T Capital Mkts's recommendation on PIR, you would have gained 10% in 1259 days.
Rated Date: 9/18/2014 10:25:00 AM	


View article... <http://www.gainerstoday.com/article-143850> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Here is more proof that the BB&T Capital Mkts rating can guide you in smart investing. BB&T Capital Mkts downgraded Pier 1 Imports, Inc. (NYSE: PIR) to Hold with today's price of $12.98. BB&T Capital Mkts rated Pier 1 Imports, Inc. (NYSE: PIR) to Buy   on 04/08/2011, when the price was $11.79. Pier 1 Imports, Inc.'s stock price gained 10% since then. </br> By following the previous BB&T Capital Mkts's recommendation on PIR, you would have  gained 10% in 1259 days.<br />Rated Date: 9/18/2014 10:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143850"">View article...</A></p></body></html>"
|"Gabelli & Co"||"9/19/2014 10:25:00 AM"|"Dresser-rand Group Inc. (NYSE: DRC) downgraded to Sell  by Gabelli & Co"|"Gabelli & Co downgraded Dresser-rand Group Inc. (NYSE: DRC) to Sell. Previously Gabelli & Co rated Buy with price target $70 Dresser-rand Group Inc. (NYSE: DRC) on 03/31/2014, when the stock price was $58.41. Since then, Dresser-rand Group Inc.'s stock price has gained 40% as of 09/19/2014's recent price of $81.64. If you would have followed the previous Gabelli & Co's recommendation on DRC, you would have gained 40% of your investment in 172 days.
Rated Date: 9/19/2014 10:25:00 AM	


View article... <http://www.gainerstoday.com/article-143881> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Gabelli & Co downgraded Dresser-rand Group Inc. (NYSE: DRC) to Sell. Previously Gabelli & Co rated Buy with price target $70 Dresser-rand Group Inc. (NYSE: DRC) on 03/31/2014, when the stock price was $58.41. Since then, Dresser-rand Group Inc.'s stock price has  gained 40% as of 09/19/2014's recent price of $81.64.</br> If you would have followed the previous Gabelli & Co's recommendation on DRC, you would have gained 40% of your investment in 172 days.<br />Rated Date: 9/19/2014 10:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143881"">View article...</A></p></body></html>"
|"B. Riley & Co"||"9/19/2014 9:25:00 AM"|"Coty (NYSE: COTY) downgraded to Sell  by B. Riley & Co"|"B. Riley & Co downgraded Coty (NYSE: COTY) to Sell. Previously B. Riley & Co rated Neutral with price target $14 Coty (NYSE: COTY) on 08/29/2014, when the stock price was $17.24.
Rated Date: 9/19/2014 9:25:00 AM	


View article... <http://www.gainerstoday.com/article-143877> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>B. Riley & Co downgraded Coty (NYSE: COTY) to Sell. Previously B. Riley & Co rated Neutral with price target $14 Coty (NYSE: COTY) on 08/29/2014, when the stock price was $17.24.<br />Rated Date: 9/19/2014 9:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143877"">View article...</A></p></body></html>"
|"Argus"||"9/19/2014 8:25:00 AM"|"Mgm Mirage (NYSE: MGM) downgraded to Hold  by Argus"|"Argus downgraded Mgm Mirage (NYSE: MGM) to Hold. Previously Argus downgraded to Mgm Mirage (NYSE: MGM) to Buy with price target $33 on 02/26/2014, when the stock price was $27.49.
Rated Date: 9/19/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143875> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Argus downgraded Mgm Mirage (NYSE: MGM) to Hold. Previously Argus downgraded to Mgm Mirage (NYSE: MGM) to Buy with price target $33  on 02/26/2014, when the stock price was $27.49.<br />Rated Date: 9/19/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143875"">View article...</A></p></body></html>"
|"RBC Capital Mkts"||"9/19/2014 8:25:00 AM"|"VANTAGE ENERGY SVCS (AMEX: VTG) downgraded to Sector Perform with price target $2 by RBC Capital Mkts"|"RBC Capital Mkts downgraded VANTAGE ENERGY SVCS (AMEX: VTG) to Sector Perform with price target $2. Previously RBC Capital Mkts downgraded to VANTAGE ENERGY SVCS (AMEX: VTG) to Outperform with price target $3 on 07/18/2013, when the stock price was $1.84.
Rated Date: 9/19/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143863> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts downgraded VANTAGE ENERGY SVCS (AMEX: VTG) to Sector Perform with price target $2. Previously RBC Capital Mkts downgraded to VANTAGE ENERGY SVCS (AMEX: VTG) to Outperform with price target $3  on 07/18/2013, when the stock price was $1.84.<br />Rated Date: 9/19/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143863"">View article...</A></p></body></html>"
|"Standpoint Research"||"9/18/2014 3:25:00 PM"|"Xerox Corporation (NYSE: XRX) downgraded to Hold  by Standpoint Research"|"Standpoint Research downgraded Xerox Corporation (NYSE: XRX) to Hold. Previously, Standpoint Research rated Xerox Corporation (NYSE: XRX) to Buy with price target $14 on 02/23/2011, when the stock price was valued at $10.71. Since then, Xerox Corporation's stock price has gained 30% as of 09/18/2014's recent price of $13.91. If you had followed Standpoint Research's previous recommendation on XRX, you would have gained 30% of your investment in 1303 days.
Rated Date: 9/18/2014 3:25:00 PM	


View article... <http://www.gainerstoday.com/article-143860> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Standpoint Research downgraded Xerox Corporation (NYSE: XRX) to Hold. Previously, Standpoint Research rated Xerox Corporation (NYSE: XRX) to Buy with price target $14  on 02/23/2011, when the stock price was valued at $10.71. Since then, Xerox Corporation's stock price has  gained 30% as of 09/18/2014's recent price of $13.91.</br> If you had followed Standpoint Research's previous recommendation on XRX, you would have gained 30% of your investment in 1303 days.<br />Rated Date: 9/18/2014 3:25:00 PM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143860"">View article...</A></p></body></html>"
|"DA Davidson"||"9/22/2014 1:25:00 PM"|"Carbo Ceramics, Inc. (NYSE: CRR) downgraded to Underperform with price target $64 by DA Davidson"|"DA Davidson downgraded Carbo Ceramics, Inc. (NYSE: CRR) to Underperform with price target $64 with today's price of $70.72. DA Davidson rated Carbo Ceramics, Inc. (NYSE: CRR) to Neutral with price target $102 on 10/01/2013, when the price was $97.03. Carbo Ceramics, Inc.'s stock price lost 27% since then. 
Rated Date: 9/22/2014 1:25:00 PM	


View article... <http://www.gainerstoday.com/article-143922> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>DA Davidson downgraded Carbo Ceramics, Inc. (NYSE: CRR) to Underperform with price target $64 with today's price of $70.72. DA Davidson rated Carbo Ceramics, Inc. (NYSE: CRR) to Neutral with price target $102  on 10/01/2013, when the price was $97.03. Carbo Ceramics, Inc.'s stock price lost 27% since then. <br />Rated Date: 9/22/2014 1:25:00 PM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143922"">View article...</A></p></body></html>"
|"Global Hunter Securities"||"9/22/2014 10:25:00 AM"|"Dresser-rand Group Inc. (NYSE: DRC) downgraded to Neutral with price target $83 by Global Hunter Securities"|"Global Hunter Securities downgraded Dresser-rand Group Inc. (NYSE: DRC) to Neutral with price target $83. Previously Global Hunter Securities downgraded to Dresser-rand Group Inc. (NYSE: DRC) to Buy with price target $67 on 05/07/2012, when the stock price was $47.64. Since then, Dresser-rand Group Inc.'s stock price has gained 72% as of 09/22/2014's recent price of $81.99. If you would have followed the previous Global Hunter Securities's recommendation on DRC, you would have gained 72% of your investment in 868 days.
Rated Date: 9/22/2014 10:25:00 AM	


View article... <http://www.gainerstoday.com/article-143911> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Global Hunter Securities downgraded Dresser-rand Group Inc. (NYSE: DRC) to Neutral with price target $83. Previously Global Hunter Securities downgraded to Dresser-rand Group Inc. (NYSE: DRC) to Buy with price target $67  on 05/07/2012, when the stock price was $47.64. Since then, Dresser-rand Group Inc.'s stock price has  gained 72% as of 09/22/2014's recent price of $81.99.</br> If you would have followed the previous Global Hunter Securities's recommendation on DRC, you would have gained 72% of your investment in 868 days.<br />Rated Date: 9/22/2014 10:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143911"">View article...</A></p></body></html>"
|"Robert W. Baird"||"9/22/2014 8:25:00 AM"|"InvenSense Inc (NYSE: INVN) downgraded to Neutral with price target $23 by Robert W. Baird"|"Robert W. Baird downgraded InvenSense Inc (NYSE: INVN) to Neutral with price target $23. Previously Robert W. Baird rated Outperform with price target $23 InvenSense Inc (NYSE: INVN) on 09/04/2013, when the stock price was $17.85.
Rated Date: 9/22/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143893> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Robert W. Baird downgraded InvenSense Inc (NYSE: INVN) to Neutral with price target $23. Previously Robert W. Baird rated Outperform with price target $23 InvenSense Inc (NYSE: INVN) on 09/04/2013, when the stock price was $17.85.<br />Rated Date: 9/22/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143893"">View article...</A></p></body></html>"
|"Stifel"||"9/22/2014 8:25:00 AM"|"Auxilium Pharmaceuticals, Inc. (NASDAQ: AUXL) downgraded to Hold  by Stifel"|"Stifel downgraded Auxilium Pharmaceuticals, Inc. (NASDAQ: AUXL) to Hold. Previously, Stifel rated Auxilium Pharmaceuticals, Inc. (NASDAQ: AUXL) to Buy with price target $35 on 03/03/2014, when the stock price was valued at $30.81.
Rated Date: 9/22/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143892> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Stifel downgraded Auxilium Pharmaceuticals, Inc. (NASDAQ: AUXL) to Hold. Previously, Stifel rated Auxilium Pharmaceuticals, Inc. (NASDAQ: AUXL) to Buy with price target $35  on 03/03/2014, when the stock price was valued at $30.81.<br />Rated Date: 9/22/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143892"">View article...</A></p></body></html>"
|"B. Riley & Co"||"9/22/2014 8:25:00 AM"|"Outerwall Inc. (NASDAQ: OUTR) downgraded to Sell with price target $47 by B. Riley & Co"|"B. Riley & Co downgraded Outerwall Inc. (NASDAQ: OUTR) to Sell with price target $47. Previously B. Riley & Co downgraded to Outerwall Inc. (NASDAQ: OUTR) to Neutral with price target $54 on 09/03/2014, when the stock price was $60.97.
Rated Date: 9/22/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143891> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>B. Riley & Co downgraded Outerwall Inc. (NASDAQ: OUTR) to Sell with price target $47. Previously B. Riley & Co downgraded to Outerwall Inc. (NASDAQ: OUTR) to Neutral with price target $54  on 09/03/2014, when the stock price was $60.97.<br />Rated Date: 9/22/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143891"">View article...</A></p></body></html>"
|"B. Riley & Co"||"9/23/2014 8:25:00 AM"|"Clorox Company  (NYSE: CLX) downgraded to Sell with price target $77 by B. Riley & Co"|"B. Riley & Co downgraded Clorox Company (NYSE: CLX) to Sell with price target $77. Previously B. Riley & Co downgraded to Clorox Company (NYSE: CLX) to Neutral with price target $81 on 05/06/2013, when the stock price was $85.34.
Rated Date: 9/23/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143931> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>B. Riley & Co downgraded Clorox Company  (NYSE: CLX) to Sell with price target $77. Previously B. Riley & Co downgraded to Clorox Company  (NYSE: CLX) to Neutral with price target $81  on 05/06/2013, when the stock price was $85.34.<br />Rated Date: 9/23/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143931"">View article...</A></p></body></html>"
|"Deutsche Bank"||"9/23/2014 1:25:00 PM"|"Calpine Corporation (NYSE: CPN) downgraded to Hold with price target $26 by Deutsche Bank"|"Here is more proof that the Deutsche Bank rating can guide you in smart investing. Deutsche Bank downgraded Calpine Corporation (NYSE: CPN) to Hold with price target $26 with today's price of $22.39. Deutsche Bank rated Calpine Corporation (NYSE: CPN) to Buy with price target $21 on 01/24/2014, when the price was $18.90. Calpine Corporation's stock price gained 18% since then. By following the previous Deutsche Bank's recommendation on CPN, you would have gained 18% in 242 days.
Rated Date: 9/23/2014 1:25:00 PM	


View article... <http://www.gainerstoday.com/article-143958> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Here is more proof that the Deutsche Bank rating can guide you in smart investing. Deutsche Bank downgraded Calpine Corporation (NYSE: CPN) to Hold with price target $26 with today's price of $22.39. Deutsche Bank rated Calpine Corporation (NYSE: CPN) to Buy with price target $21  on 01/24/2014, when the price was $18.90. Calpine Corporation's stock price gained 18% since then. </br> By following the previous Deutsche Bank's recommendation on CPN, you would have  gained 18% in 242 days.<br />Rated Date: 9/23/2014 1:25:00 PM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143958"">View article...</A></p></body></html>"
|"Argus"||"9/25/2014 9:25:00 AM"|"Autozone, Inc. (NYSE: AZO) downgraded to Hold  by Argus"|"Argus downgraded Autozone, Inc. (NYSE: AZO) to Hold. Previously Argus rated Buy with price target $620 Autozone, Inc. (NYSE: AZO) on 03/05/2014, when the stock price was $543.21.
Rated Date: 9/25/2014 9:25:00 AM	


View article... <http://www.gainerstoday.com/article-143989> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Argus downgraded Autozone, Inc. (NYSE: AZO) to Hold. Previously Argus rated Buy with price target $620 Autozone, Inc. (NYSE: AZO) on 03/05/2014, when the stock price was $543.21.<br />Rated Date: 9/25/2014 9:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143989"">View article...</A></p></body></html>"
|"Chardan Capital Markets"||"9/25/2014 8:25:00 AM"|"Audience Inc (NASDAQ: ADNC) downgraded to Neutral with price target $8 by Chardan Capital Markets"|"Chardan Capital Markets downgraded Audience Inc (NASDAQ: ADNC) to Neutral with price target $8. Chardan Capital Markets rated Audience Inc (NASDAQ: ADNC) to Buy with price target $15 on 10/08/2013, when the price was $12.00. 
Rated Date: 9/25/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143986> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Chardan Capital Markets downgraded Audience Inc (NASDAQ: ADNC) to Neutral with price target $8. Chardan Capital Markets rated Audience Inc (NASDAQ: ADNC) to Buy with price target $15  on 10/08/2013, when the price was $12.00. <br />Rated Date: 9/25/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143986"">View article...</A></p></body></html>"
|"RBC Capital Mkts"||"9/25/2014 8:25:00 AM"|"Kb Home (NYSE: KBH) downgraded to Sector Perform with price target $17 by RBC Capital Mkts"|"RBC Capital Mkts downgraded Kb Home (NYSE: KBH) to Sector Perform with price target $17. Previously RBC Capital Mkts rated Outperform with price target $29 Kb Home (NYSE: KBH) on 05/08/2013, when the stock price was $24.53.
Rated Date: 9/25/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143981> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts downgraded Kb Home (NYSE: KBH) to Sector Perform with price target $17. Previously RBC Capital Mkts rated Outperform with price target $29 Kb Home (NYSE: KBH) on 05/08/2013, when the stock price was $24.53.<br />Rated Date: 9/25/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143981"">View article...</A></p></body></html>"
|"RBC Capital Mkts"||"9/24/2014 8:25:00 AM"|"Auxilium Pharmaceuticals, Inc. (NASDAQ: AUXL) downgraded to Sector Perform with price target $32 by RBC Capital Mkts"|"RBC Capital Mkts downgraded Auxilium Pharmaceuticals, Inc. (NASDAQ: AUXL) to Sector Perform with price target $32. Previously RBC Capital Mkts downgraded to Auxilium Pharmaceuticals, Inc. (NASDAQ: AUXL) to Outperform with price target $36 on 03/21/2014, when the stock price was $29.98.
Rated Date: 9/24/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143963> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts downgraded Auxilium Pharmaceuticals, Inc. (NASDAQ: AUXL) to Sector Perform with price target $32. Previously RBC Capital Mkts downgraded to Auxilium Pharmaceuticals, Inc. (NASDAQ: AUXL) to Outperform with price target $36  on 03/21/2014, when the stock price was $29.98.<br />Rated Date: 9/24/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143963"">View article...</A></p></body></html>"
|"FBR Capital"||"9/26/2014 8:25:00 AM"|"Actuant Corporation (NYSE: ATU) downgraded to Mkt Perform with price target $35 by FBR Capital"|"FBR Capital downgraded Actuant Corporation (NYSE: ATU) to Mkt Perform with price target $35. Previously FBR Capital downgraded to Actuant Corporation (NYSE: ATU) to Outperform with price target $33 on 09/28/2012, when the stock price was $28.67.
Rated Date: 9/26/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-144007> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>FBR Capital downgraded Actuant Corporation (NYSE: ATU) to Mkt Perform with price target $35. Previously FBR Capital downgraded to Actuant Corporation (NYSE: ATU) to Outperform with price target $33  on 09/28/2012, when the stock price was $28.67.<br />Rated Date: 9/26/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-144007"">View article...</A></p></body></html>"
|"UBS"||"9/26/2014 3:25:00 PM"|"Walter Industries, Inc. (NYSE: WLT) downgraded to Sell with price target $1.50 by UBS"|"UBS downgraded Walter Industries, Inc. (NYSE: WLT) to Sell with price target $1.50 with today's price of $2.11. UBS rated Walter Industries, Inc. (NYSE: WLT) to Neutral with price target $8 on 03/26/2014, when the price was $7.39. Walter Industries, Inc.'s stock price lost 71% since then. 
Rated Date: 9/26/2014 3:25:00 PM	


View article... <http://www.gainerstoday.com/article-144030> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>UBS downgraded Walter Industries, Inc. (NYSE: WLT) to Sell with price target $1.50 with today's price of $2.11. UBS rated Walter Industries, Inc. (NYSE: WLT) to Neutral with price target $8  on 03/26/2014, when the price was $7.39. Walter Industries, Inc.'s stock price lost 71% since then. <br />Rated Date: 9/26/2014 3:25:00 PM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-144030"">View article...</A></p></body></html>"
|"MKM Partners"||"9/29/2014 11:25:00 AM"|"Mattel, Inc. (NASDAQ: MAT) downgraded to Neutral with price target $32 by MKM Partners"|"MKM Partners downgraded Mattel, Inc. (NASDAQ: MAT) to Neutral with price target $32. Previously, MKM Partners rated Mattel, Inc. (NASDAQ: MAT) to Buy with price target $50 on 04/17/2013, when the stock price was valued at $44.28. Since then, Mattel, Inc.'s stock price has lost 31% as of 09/29/2014's recent price of $30.50. If you had followed MKM Partners's previous recommendation on MAT, you would have lost 31% of your investment in 530 days.
Rated Date: 9/29/2014 11:25:00 AM	


View article... <http://www.gainerstoday.com/article-144060> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>MKM Partners downgraded Mattel, Inc. (NASDAQ: MAT) to Neutral with price target $32. Previously, MKM Partners rated Mattel, Inc. (NASDAQ: MAT) to Buy with price target $50  on 04/17/2013, when the stock price was valued at $44.28. Since then, Mattel, Inc.'s stock price has  lost 31% as of 09/29/2014's recent price of $30.50.</br> If you had followed MKM Partners's previous recommendation on MAT, you would have lost 31% of your investment in 530 days.<br />Rated Date: 9/29/2014 11:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-144060"">View article...</A></p></body></html>"
|"Robert W. Baird"||"9/29/2014 8:25:00 AM"|"F5 Networks, Inc. (NASDAQ: FFIV) downgraded to Neutral with price target $125 by Robert W. Baird"|"Robert W. Baird downgraded F5 Networks, Inc. (NASDAQ: FFIV) to Neutral with price target $125. Previously Robert W. Baird downgraded to F5 Networks, Inc. (NASDAQ: FFIV) to Outperform on 04/02/2013, when the stock price was $89.59.
Rated Date: 9/29/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-144043> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Robert W. Baird downgraded F5 Networks, Inc. (NASDAQ: FFIV) to Neutral with price target $125. Previously Robert W. Baird downgraded to F5 Networks, Inc. (NASDAQ: FFIV) to Outperform   on 04/02/2013, when the stock price was $89.59.<br />Rated Date: 9/29/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-144043"">View article...</A></p></body></html>"
|"Monness Crespi & Hardt"||"9/29/2014 8:25:00 AM"|"The Finish Line Inc. (NASDAQ: FINL) downgraded to Neutral  by Monness Crespi & Hardt"|"Monness Crespi & Hardt downgraded The Finish Line Inc. (NASDAQ: FINL) to Neutral. Monness Crespi & Hardt rated The Finish Line Inc. (NASDAQ: FINL) to Buy with price target $33 on 03/13/2014, when the price was $26.77. 
Rated Date: 9/29/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-144042> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Monness Crespi & Hardt downgraded The Finish Line Inc. (NASDAQ: FINL) to Neutral. Monness Crespi & Hardt rated The Finish Line Inc. (NASDAQ: FINL) to Buy with price target $33  on 03/13/2014, when the price was $26.77. <br />Rated Date: 9/29/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-144042"">View article...</A></p></body></html>"
|"Topeka Capital Markets"||"9/29/2014 8:25:00 AM"|"Athlon Energy Inc. (NYSE: ATHL) downgraded to Hold with price target $58.50 by Topeka Capital Markets"|"Topeka Capital Markets downgraded Athlon Energy Inc. (NYSE: ATHL) to Hold with price target $58.50. Previously Topeka Capital Markets rated Buy with price target $64 Athlon Energy Inc. (NYSE: ATHL) on 09/03/2014, when the stock price was $46.87.
Rated Date: 9/29/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-144041> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Topeka Capital Markets downgraded Athlon Energy Inc. (NYSE: ATHL) to Hold with price target $58.50. Previously Topeka Capital Markets rated Buy with price target $64 Athlon Energy Inc. (NYSE: ATHL) on 09/03/2014, when the stock price was $46.87.<br />Rated Date: 9/29/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-144041"">View article...</A></p></body></html>"
|"Needham"||"9/29/2014 8:25:00 AM"|"Emcore Corporation (NASDAQ: EMKR) downgraded to Hold  by Needham"|"Needham downgraded Emcore Corporation (NASDAQ: EMKR) to Hold. Previously, Needham rated Emcore Corporation (NASDAQ: EMKR) to Buy with price target $2 on 12/12/2008, when the stock price was valued at $3.92.
Rated Date: 9/29/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-144040> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayDowngrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Needham downgraded Emcore Corporation (NASDAQ: EMKR) to Hold. Previously, Needham rated Emcore Corporation (NASDAQ: EMKR) to Buy with price target $2  on 12/12/2008, when the stock price was valued at $3.92.<br />Rated Date: 9/29/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-144040"">View article...</A></p></body></html>"
