"From (address)"|"From (display)"|"Sent on behalf of (address)"|"Date Sent"|"Subject"|"Body"|"Body HTML"
|"Barclays"||"9/22/2014 12:25:00 PM"|"Actavis Inc. (ACT) rated Equal Weight  with price target $250 by Barclays"|"Barclays rated Equal Weight Actavis Inc. (NYSE: ACT) on 09/22/2014. Previously Barclays rated Overweight Actavis Inc. (NYSE: ACT) on 05/03/2013., when the stock price was $107.02. Since then, Actavis Inc. has gained 125.95% as of 09/22/2014's recent price of $241.81. If you would have followed the previous Barclays's recommendation on ACT, you would have gained 125.94% of your investment in 507 days.
Rated Date: 9/22/2014 12:25:00 PM
 <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=H393ofoCaj8:uMfrq493SgM:yIl2AUoC8zA>   <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=H393ofoCaj8:uMfrq493SgM:V_sGLiPBpWU>  


View article... <http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/H393ofoCaj8/Gains-Stock-143920-ACT> 

"|"<html><head><base href=""http://feeds.feedburner.com/Gainerstoday-Recent-Analyst-Stocks-Recommendations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Barclays rated Equal Weight Actavis Inc. (NYSE: ACT) on 09/22/2014. Previously Barclays rated Overweight Actavis Inc. (NYSE: ACT) on 05/03/2013., when the stock price was $107.02. Since then, Actavis Inc. has gained 125.95% as of 09/22/2014's recent price of $241.81.</br> If you would have followed the previous Barclays's recommendation on ACT, you would have gained 125.94% of your investment in 507 days.<br />Rated Date: 9/22/2014 12:25:00 PM<div class=""feedflare""> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=H393ofoCaj8:uMfrq493SgM:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=H393ofoCaj8:uMfrq493SgM:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?i=H393ofoCaj8:uMfrq493SgM:V_sGLiPBpWU"" border=""0""></img></a> </div></td></tr></table><p><BR/><A HREF=""http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/H393ofoCaj8/Gains-Stock-143920-ACT"">View article...</A></p></body></html>"
|"FBR Capital"||"9/22/2014 8:25:00 AM"|"Express-1 Expedited Solutions (XPO) rated Outperform  with price target $48 by FBR Capital"|"FBR Capital rated Outperform Express-1 Expedited Solutions (NYSE: XPO) on 09/22/2014. Previously FBR Capital rated Outperform Express-1 Expedited Solutions (NYSE: XPO) on 10/14/2013., when the stock price was $21.17. Since then, Express-1 Expedited Solutions has gained 82.43% as of 09/22/2014's recent price of $38.62. If you would have followed the previous FBR Capital's recommendation on XPO, you would have gained 82.42% of your investment in 343 days.
Rated Date: 9/22/2014 8:25:00 AM
 <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=pFeRLwmdwMg:vqhygry0vv8:yIl2AUoC8zA>   <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=pFeRLwmdwMg:vqhygry0vv8:V_sGLiPBpWU>  


View article... <http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/pFeRLwmdwMg/Gains-Stock-143903-XPO> 

"|"<html><head><base href=""http://feeds.feedburner.com/Gainerstoday-Recent-Analyst-Stocks-Recommendations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>FBR Capital rated Outperform Express-1 Expedited Solutions (NYSE: XPO) on 09/22/2014. Previously FBR Capital rated Outperform Express-1 Expedited Solutions (NYSE: XPO) on 10/14/2013., when the stock price was $21.17. Since then, Express-1 Expedited Solutions has gained 82.43% as of 09/22/2014's recent price of $38.62.</br> If you would have followed the previous FBR Capital's recommendation on XPO, you would have gained 82.42% of your investment in 343 days.<br />Rated Date: 9/22/2014 8:25:00 AM<div class=""feedflare""> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=pFeRLwmdwMg:vqhygry0vv8:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=pFeRLwmdwMg:vqhygry0vv8:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?i=pFeRLwmdwMg:vqhygry0vv8:V_sGLiPBpWU"" border=""0""></img></a> </div></td></tr></table><p><BR/><A HREF=""http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/pFeRLwmdwMg/Gains-Stock-143903-XPO"">View article...</A></p></body></html>"
|"Global Hunter Securities"||"9/22/2014 10:25:00 AM"|"Dresser-rand Group Inc. (DRC) downgraded to Neutral  with price target $83 by Global Hunter Securities"|"Global Hunter Securities rated Neutral Dresser-rand Group Inc. (NYSE: DRC) on 09/22/2014. Previously Global Hunter Securities rated Buy Dresser-rand Group Inc. (NYSE: DRC) on 05/07/2012., when the stock price was $47.64. Since then, Dresser-rand Group Inc. has gained 72.10% as of 09/22/2014's recent price of $81.99. If you would have followed the previous Global Hunter Securities's recommendation on DRC, you would have gained 72.1% of your investment in 868 days.
Rated Date: 9/22/2014 10:25:00 AM
 <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=1UiIUz19Ui0:Gf3wvIMMhOc:yIl2AUoC8zA>   <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=1UiIUz19Ui0:Gf3wvIMMhOc:V_sGLiPBpWU>  


View article... <http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/1UiIUz19Ui0/Gains-Stock-143911-DRC> 

"|"<html><head><base href=""http://feeds.feedburner.com/Gainerstoday-Recent-Analyst-Stocks-Recommendations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Global Hunter Securities rated Neutral Dresser-rand Group Inc. (NYSE: DRC) on 09/22/2014. Previously Global Hunter Securities rated Buy Dresser-rand Group Inc. (NYSE: DRC) on 05/07/2012., when the stock price was $47.64. Since then, Dresser-rand Group Inc. has gained 72.10% as of 09/22/2014's recent price of $81.99.</br> If you would have followed the previous Global Hunter Securities's recommendation on DRC, you would have gained 72.1% of your investment in 868 days.<br />Rated Date: 9/22/2014 10:25:00 AM<div class=""feedflare""> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=1UiIUz19Ui0:Gf3wvIMMhOc:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=1UiIUz19Ui0:Gf3wvIMMhOc:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?i=1UiIUz19Ui0:Gf3wvIMMhOc:V_sGLiPBpWU"" border=""0""></img></a> </div></td></tr></table><p><BR/><A HREF=""http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/1UiIUz19Ui0/Gains-Stock-143911-DRC"">View article...</A></p></body></html>"
|"Robert W. Baird"||"9/22/2014 8:25:00 AM"|"InvenSense Inc (INVN) downgraded to Neutral  with price target $23 by Robert W. Baird"|"Robert W. Baird rated Neutral InvenSense Inc (NYSE: INVN) on 09/22/2014. Previously Robert W. Baird rated Outperform InvenSense Inc (NYSE: INVN) on 09/04/2013., when the stock price was $17.85. Since then, InvenSense Inc has gained 25.38% as of 09/22/2014's recent price of $22.38. If you would have followed the previous Robert W. Baird's recommendation on INVN, you would have gained 25.37% of your investment in 383 days.
Rated Date: 9/22/2014 8:25:00 AM
 <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=tRNaWMYDGqA:iOUvEwjAu2I:yIl2AUoC8zA>   <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=tRNaWMYDGqA:iOUvEwjAu2I:V_sGLiPBpWU>  


View article... <http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/tRNaWMYDGqA/Gains-Stock-143893-INVN> 

"|"<html><head><base href=""http://feeds.feedburner.com/Gainerstoday-Recent-Analyst-Stocks-Recommendations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Robert W. Baird rated Neutral InvenSense Inc (NYSE: INVN) on 09/22/2014. Previously Robert W. Baird rated Outperform InvenSense Inc (NYSE: INVN) on 09/04/2013., when the stock price was $17.85. Since then, InvenSense Inc has gained 25.38% as of 09/22/2014's recent price of $22.38.</br> If you would have followed the previous Robert W. Baird's recommendation on INVN, you would have gained 25.37% of your investment in 383 days.<br />Rated Date: 9/22/2014 8:25:00 AM<div class=""feedflare""> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=tRNaWMYDGqA:iOUvEwjAu2I:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=tRNaWMYDGqA:iOUvEwjAu2I:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?i=tRNaWMYDGqA:iOUvEwjAu2I:V_sGLiPBpWU"" border=""0""></img></a> </div></td></tr></table><p><BR/><A HREF=""http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/tRNaWMYDGqA/Gains-Stock-143893-INVN"">View article...</A></p></body></html>"
|"Compass Point"||"9/22/2014 9:25:00 AM"|"Physicians Realty Trust (DOC) rated Buy  with price target $17.50 by Compass Point"|"Compass Point rated Buy Physicians Realty Trust (NYSE: DOC) on 09/22/2014. Previously Compass Point rated Buy Physicians Realty Trust (NYSE: DOC) on 08/13/2013., when the stock price was $11.63. Since then, Physicians Realty Trust has gained 19.43% as of 09/22/2014's recent price of $13.89. If you would have followed the previous Compass Point's recommendation on DOC, you would have gained 19.43% of your investment in 405 days.
Rated Date: 9/22/2014 9:25:00 AM
 <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=ZUL_IwJUD-I:Z51m0LM1DBM:yIl2AUoC8zA>   <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=ZUL_IwJUD-I:Z51m0LM1DBM:V_sGLiPBpWU>  


View article... <http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/ZUL_IwJUD-I/Gains-Stock-143907-DOC> 

"|"<html><head><base href=""http://feeds.feedburner.com/Gainerstoday-Recent-Analyst-Stocks-Recommendations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Compass Point rated Buy Physicians Realty Trust (NYSE: DOC) on 09/22/2014. Previously Compass Point rated Buy Physicians Realty Trust (NYSE: DOC) on 08/13/2013., when the stock price was $11.63. Since then, Physicians Realty Trust has gained 19.43% as of 09/22/2014's recent price of $13.89.</br> If you would have followed the previous Compass Point's recommendation on DOC, you would have gained 19.43% of your investment in 405 days.<br />Rated Date: 9/22/2014 9:25:00 AM<div class=""feedflare""> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=ZUL_IwJUD-I:Z51m0LM1DBM:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=ZUL_IwJUD-I:Z51m0LM1DBM:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?i=ZUL_IwJUD-I:Z51m0LM1DBM:V_sGLiPBpWU"" border=""0""></img></a> </div></td></tr></table><p><BR/><A HREF=""http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/ZUL_IwJUD-I/Gains-Stock-143907-DOC"">View article...</A></p></body></html>"
|"Global Hunter Securities"||"9/23/2014 9:25:00 AM"|"Western Gas Eqty Partners Lp (WGP) rated Buy  with price target $71 by Global Hunter Securities"|"Global Hunter Securities rated Buy Western Gas Eqty Partners Lp (NYSE: WGP) on 09/23/2014. Previously Global Hunter Securities rated Buy Western Gas Eqty Partners Lp (NYSE: WGP) on 04/18/2013., when the stock price was $33.96. Since then, Western Gas Eqty Partners Lp has gained 79.30% as of 09/23/2014's recent price of $60.89. If you would have followed the previous Global Hunter Securities's recommendation on WGP, you would have gained 79.29% of your investment in 523 days.
Rated Date: 9/23/2014 9:25:00 AM
 <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=MjC_UkdRw0E:sl6Lx8TujAI:yIl2AUoC8zA>   <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=MjC_UkdRw0E:sl6Lx8TujAI:V_sGLiPBpWU>  


View article... <http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/MjC_UkdRw0E/Gains-Stock-143946-WGP> 

"|"<html><head><base href=""http://feeds.feedburner.com/Gainerstoday-Recent-Analyst-Stocks-Recommendations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Global Hunter Securities rated Buy Western Gas Eqty Partners Lp (NYSE: WGP) on 09/23/2014. Previously Global Hunter Securities rated Buy Western Gas Eqty Partners Lp (NYSE: WGP) on 04/18/2013., when the stock price was $33.96. Since then, Western Gas Eqty Partners Lp has gained 79.30% as of 09/23/2014's recent price of $60.89.</br> If you would have followed the previous Global Hunter Securities's recommendation on WGP, you would have gained 79.29% of your investment in 523 days.<br />Rated Date: 9/23/2014 9:25:00 AM<div class=""feedflare""> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=MjC_UkdRw0E:sl6Lx8TujAI:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=MjC_UkdRw0E:sl6Lx8TujAI:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?i=MjC_UkdRw0E:sl6Lx8TujAI:V_sGLiPBpWU"" border=""0""></img></a> </div></td></tr></table><p><BR/><A HREF=""http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/MjC_UkdRw0E/Gains-Stock-143946-WGP"">View article...</A></p></body></html>"
|"Oppenheimer"||"9/23/2014 8:25:00 AM"|"Chemed Corp. (CHE) rated Outperform  with price target $115 by Oppenheimer"|"Oppenheimer rated Outperform Chemed Corp. (NYSE: CHE) on 09/23/2014. Previously Oppenheimer rated Outperform Chemed Corp. (NYSE: CHE) on 02/17/2011., when the stock price was $64.77. Since then, Chemed Corp. has gained 59.12% as of 09/23/2014's recent price of $103.06. If you would have followed the previous Oppenheimer's recommendation on CHE, you would have gained 59.11% of your investment in 1314 days.
Rated Date: 9/23/2014 8:25:00 AM
 <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=eFtEPOhnb-w:fFXU9AGqKZo:yIl2AUoC8zA>   <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=eFtEPOhnb-w:fFXU9AGqKZo:V_sGLiPBpWU>  


View article... <http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/eFtEPOhnb-w/Gains-Stock-143937-CHE> 

"|"<html><head><base href=""http://feeds.feedburner.com/Gainerstoday-Recent-Analyst-Stocks-Recommendations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Oppenheimer rated Outperform Chemed Corp. (NYSE: CHE) on 09/23/2014. Previously Oppenheimer rated Outperform Chemed Corp. (NYSE: CHE) on 02/17/2011., when the stock price was $64.77. Since then, Chemed Corp. has gained 59.12% as of 09/23/2014's recent price of $103.06.</br> If you would have followed the previous Oppenheimer's recommendation on CHE, you would have gained 59.11% of your investment in 1314 days.<br />Rated Date: 9/23/2014 8:25:00 AM<div class=""feedflare""> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=eFtEPOhnb-w:fFXU9AGqKZo:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=eFtEPOhnb-w:fFXU9AGqKZo:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?i=eFtEPOhnb-w:fFXU9AGqKZo:V_sGLiPBpWU"" border=""0""></img></a> </div></td></tr></table><p><BR/><A HREF=""http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/eFtEPOhnb-w/Gains-Stock-143937-CHE"">View article...</A></p></body></html>"
|"Stifel"||"9/23/2014 8:25:00 AM"|"Manitowoc Company, Inc. (MTW) rated Buy  with price target $37 by Stifel"|"Stifel rated Buy Manitowoc Company, Inc. (NYSE: MTW) on 09/23/2014. Previously Stifel rated Buy Manitowoc Company, Inc. (NYSE: MTW) on 06/12/2013., when the stock price was $19.40. Since then, Manitowoc Company, Inc. has gained 29.95% as of 09/23/2014's recent price of $25.21. If you would have followed the previous Stifel's recommendation on MTW, you would have gained 29.94% of your investment in 468 days.
Rated Date: 9/23/2014 8:25:00 AM
 <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=OYiNxxlwHRE:AVgbGbpak64:yIl2AUoC8zA>   <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=OYiNxxlwHRE:AVgbGbpak64:V_sGLiPBpWU>  


View article... <http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/OYiNxxlwHRE/Gains-Stock-143940-MTW> 

"|"<html><head><base href=""http://feeds.feedburner.com/Gainerstoday-Recent-Analyst-Stocks-Recommendations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Stifel rated Buy Manitowoc Company, Inc. (NYSE: MTW) on 09/23/2014. Previously Stifel rated Buy Manitowoc Company, Inc. (NYSE: MTW) on 06/12/2013., when the stock price was $19.40. Since then, Manitowoc Company, Inc. has gained 29.95% as of 09/23/2014's recent price of $25.21.</br> If you would have followed the previous Stifel's recommendation on MTW, you would have gained 29.94% of your investment in 468 days.<br />Rated Date: 9/23/2014 8:25:00 AM<div class=""feedflare""> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=OYiNxxlwHRE:AVgbGbpak64:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=OYiNxxlwHRE:AVgbGbpak64:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?i=OYiNxxlwHRE:AVgbGbpak64:V_sGLiPBpWU"" border=""0""></img></a> </div></td></tr></table><p><BR/><A HREF=""http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/OYiNxxlwHRE/Gains-Stock-143940-MTW"">View article...</A></p></body></html>"
|"Oppenheimer"||"9/22/2014 8:25:00 AM"|"Keryx Biopharmaceuticals, Inc. (KERX) rated Outperform  with price target $22 by Oppenheimer"|"Oppenheimer rated Outperform Keryx Biopharmaceuticals, Inc. (NASDAQ: KERX) on 09/22/2014. Previously Oppenheimer rated Outperform Keryx Biopharmaceuticals, Inc. (NASDAQ: KERX) on 05/17/2011., when the stock price was $4.92. Since then, Keryx Biopharmaceuticals, Inc. has gained 164.02% as of 09/22/2014's recent price of $12.99. If you would have followed the previous Oppenheimer's recommendation on KERX, you would have gained 164.02% of your investment in 1224 days.
Rated Date: 9/22/2014 8:25:00 AM
 <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=Qg9e8i5uY-U:vKbKjXR66lc:yIl2AUoC8zA>   <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=Qg9e8i5uY-U:vKbKjXR66lc:V_sGLiPBpWU>  


View article... <http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/Qg9e8i5uY-U/Gains-Stock-143898-KERX> 

"|"<html><head><base href=""http://feeds.feedburner.com/Gainerstoday-Recent-Analyst-Stocks-Recommendations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Oppenheimer rated Outperform Keryx Biopharmaceuticals, Inc. (NASDAQ: KERX) on 09/22/2014. Previously Oppenheimer rated Outperform Keryx Biopharmaceuticals, Inc. (NASDAQ: KERX) on 05/17/2011., when the stock price was $4.92. Since then, Keryx Biopharmaceuticals, Inc. has gained 164.02% as of 09/22/2014's recent price of $12.99.</br> If you would have followed the previous Oppenheimer's recommendation on KERX, you would have gained 164.02% of your investment in 1224 days.<br />Rated Date: 9/22/2014 8:25:00 AM<div class=""feedflare""> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=Qg9e8i5uY-U:vKbKjXR66lc:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=Qg9e8i5uY-U:vKbKjXR66lc:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?i=Qg9e8i5uY-U:vKbKjXR66lc:V_sGLiPBpWU"" border=""0""></img></a> </div></td></tr></table><p><BR/><A HREF=""http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/Qg9e8i5uY-U/Gains-Stock-143898-KERX"">View article...</A></p></body></html>"
|"Canaccord Genuity"||"9/22/2014 10:25:00 AM"|"Apple Computer Inc (AAPL) rated Buy  with price target $115 by Canaccord Genuity"|"Canaccord Genuity rated Buy Apple Computer Inc (NASDAQ: AAPL) on 09/22/2014. Previously Canaccord Genuity rated Buy Apple Computer Inc (NASDAQ: AAPL) on 10/19/2010., when the stock price was $42.29. Since then, Apple Computer Inc has gained 138.97% as of 09/22/2014's recent price of $101.06. If you would have followed the previous Canaccord Genuity's recommendation on AAPL, you would have gained 138.97% of your investment in 1434 days.
Rated Date: 9/22/2014 10:25:00 AM
 <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=Sv5hfFFr-sc:QbjmAnNWtI0:yIl2AUoC8zA>   <http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=Sv5hfFFr-sc:QbjmAnNWtI0:V_sGLiPBpWU>  


View article... <http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/Sv5hfFFr-sc/Gains-Stock-143913-AAPL> 

"|"<html><head><base href=""http://feeds.feedburner.com/Gainerstoday-Recent-Analyst-Stocks-Recommendations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Canaccord Genuity rated Buy Apple Computer Inc (NASDAQ: AAPL) on 09/22/2014. Previously Canaccord Genuity rated Buy Apple Computer Inc (NASDAQ: AAPL) on 10/19/2010., when the stock price was $42.29. Since then, Apple Computer Inc has gained 138.97% as of 09/22/2014's recent price of $101.06.</br> If you would have followed the previous Canaccord Genuity's recommendation on AAPL, you would have gained 138.97% of your investment in 1434 days.<br />Rated Date: 9/22/2014 10:25:00 AM<div class=""feedflare""> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=Sv5hfFFr-sc:QbjmAnNWtI0:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?a=Sv5hfFFr-sc:QbjmAnNWtI0:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Gainerstoday-Recent-Analyst-Stocks-Recommendations?i=Sv5hfFFr-sc:QbjmAnNWtI0:V_sGLiPBpWU"" border=""0""></img></a> </div></td></tr></table><p><BR/><A HREF=""http://feedproxy.google.com/~r/Gainerstoday-Recent-Analyst-Stocks-Recommendations/~3/Sv5hfFFr-sc/Gains-Stock-143913-AAPL"">View article...</A></p></body></html>"
