"From (address)"|"From (display)"|"Sent on behalf of (address)"|"Date Sent"|"Subject"|"Body"|"Body HTML"
|"Cowen"||"9/23/2014 4:25:00 PM"|"Newmont Mining Corporation (holding Company) (NYSE: NEM) reiterated to Outperform with price target $28.43 by Cowen"|"Cowen reiterated Newmont Mining Corporation (holding Company) (NYSE: NEM) to Outperform with price target $28.43. Previously, Cowen rated Newmont Mining Corporation (holding Company) (NYSE: NEM) to Outperform with price target $32.93 on 09/09/2014, when the stock price was valued at $25.49.
Rated Date: 9/23/2014 4:25:00 PM	


View article... <http://www.gainerstoday.com/article-143960> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Cowen reiterated Newmont Mining Corporation (holding Company) (NYSE: NEM) to Outperform with price target $28.43. Previously, Cowen rated Newmont Mining Corporation (holding Company) (NYSE: NEM) to Outperform with price target $32.93  on 09/09/2014, when the stock price was valued at $25.49.<br />Rated Date: 9/23/2014 4:25:00 PM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143960"">View article...</A></p></body></html>"
|"MKM Partners"||"9/23/2014 11:25:00 AM"|"Vail Resorts, Inc. (NYSE: MTN) reiterated to Buy with price target $103 by MKM Partners"|"MKM Partners reiterated Vail Resorts, Inc. (NYSE: MTN) to Buy with price target $103. Previously MKM Partners reiterated Vail Resorts, Inc. (NYSE: MTN) to Buy with price target $82 on 05/31/2013, when the stock price was $63.28. Since then, Vail Resorts, Inc.'s stock price has gained 38% as of 09/23/2014's recent price of $87.53. If you would have followed the previous MKM Partners's recommendation on MTN, you would have gained 38% of your investment in 480 days.
Rated Date: 9/23/2014 11:25:00 AM	


View article... <http://www.gainerstoday.com/article-143955> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>MKM Partners reiterated Vail Resorts, Inc. (NYSE: MTN) to Buy with price target $103. Previously MKM Partners reiterated Vail Resorts, Inc. (NYSE: MTN) to Buy with price target $82  on 05/31/2013, when the stock price was $63.28. Since then, Vail Resorts, Inc.'s stock price has  gained 38% as of 09/23/2014's recent price of $87.53.</br> If you would have followed the previous MKM Partners's recommendation on MTN, you would have gained 38% of your investment in 480 days.<br />Rated Date: 9/23/2014 11:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143955"">View article...</A></p></body></html>"
|"UBS"||"9/24/2014 1:25:00 PM"|"Bed Bath & Beyond Inc. (NASDAQ: BBBY) reiterated to Neutral with price target $68 by UBS"|"UBS reiterated Bed Bath & Beyond Inc. (NASDAQ: BBBY) to Neutral with price target $68. Previously UBS reiterated Bed Bath & Beyond Inc. (NASDAQ: BBBY) to Neutral with price target $75 on 03/10/2014, when the stock price was $69.32. Since then, Bed Bath & Beyond Inc.'s stock price has lost 4% as of 09/24/2014's recent price of $66.82.
Rated Date: 9/24/2014 1:25:00 PM	


View article... <http://www.gainerstoday.com/article-143979> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>UBS reiterated Bed Bath & Beyond Inc. (NASDAQ: BBBY) to Neutral with price target $68. Previously UBS reiterated Bed Bath & Beyond Inc. (NASDAQ: BBBY) to Neutral with price target $75  on 03/10/2014, when the stock price was $69.32. Since then, Bed Bath & Beyond Inc.'s stock price has  lost 4% as of 09/24/2014's recent price of $66.82.<br />Rated Date: 9/24/2014 1:25:00 PM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143979"">View article...</A></p></body></html>"
|"UBS"||"9/24/2014 1:25:00 PM"|"Morgan Stanley (NYSE: MS) reiterated to Buy with price target $42 by UBS"|"Here is more proof that the UBS rating can guide you in smart investing. UBS reiterated Morgan Stanley (NYSE: MS) to Buy with price target $42 with today's price of $34.80. UBS rated Morgan Stanley (NYSE: MS) to Buy with price target $39 on 01/13/2014, when the price was $31.30. Morgan Stanley's stock price gained 11% since then. By following the previous UBS's recommendation on MS, you would have gained 11% in 254 days.
Rated Date: 9/24/2014 1:25:00 PM	


View article... <http://www.gainerstoday.com/article-143978> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Here is more proof that the UBS rating can guide you in smart investing. UBS reiterated Morgan Stanley (NYSE: MS) to Buy with price target $42 with today's price of $34.80. UBS rated Morgan Stanley (NYSE: MS) to Buy with price target $39  on 01/13/2014, when the price was $31.30. Morgan Stanley's stock price gained 11% since then. </br> By following the previous UBS's recommendation on MS, you would have  gained 11% in 254 days.<br />Rated Date: 9/24/2014 1:25:00 PM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143978"">View article...</A></p></body></html>"
|"UBS"||"9/24/2014 1:25:00 PM"|"Tenet Healthcare Corporation (NYSE: THC) reiterated to Buy with price target $73 by UBS"|"UBS reiterated Tenet Healthcare Corporation (NYSE: THC) to Buy with price target $73. Previously UBS rated Buy with price target $58 Tenet Healthcare Corporation (NYSE: THC) on 06/26/2014, when the stock price was $46.63. Since then, Tenet Healthcare Corporation's stock price has gained 35% as of 09/24/2014's recent price of $63.00. If you would have followed the previous UBS's recommendation on THC, you would have gained 35% of your investment in 90 days.
Rated Date: 9/24/2014 1:25:00 PM	


View article... <http://www.gainerstoday.com/article-143977> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>UBS reiterated Tenet Healthcare Corporation (NYSE: THC) to Buy with price target $73. Previously UBS rated Buy with price target $58 Tenet Healthcare Corporation (NYSE: THC) on 06/26/2014, when the stock price was $46.63. Since then, Tenet Healthcare Corporation's stock price has  gained 35% as of 09/24/2014's recent price of $63.00.</br> If you would have followed the previous UBS's recommendation on THC, you would have gained 35% of your investment in 90 days.<br />Rated Date: 9/24/2014 1:25:00 PM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143977"">View article...</A></p></body></html>"
|"Topeka Capital Markets"||"9/24/2014 11:25:00 AM"|"Cabot Oil & Gas Corporation (NYSE: COG) reiterated to Buy with price target $40 by Topeka Capital Markets"|"Topeka Capital Markets reiterated Cabot Oil & Gas Corporation (NYSE: COG) to Buy with price target $40. Previously, Topeka Capital Markets rated Cabot Oil & Gas Corporation (NYSE: COG) to Buy with price target $45 on 07/24/2014, when the stock price was valued at $33.07. Since then, Cabot Oil & Gas Corporation's stock price has lost 6% as of 09/24/2014's recent price of $31.11. If you had followed Topeka Capital Markets's previous recommendation on COG, you would have lost 6% of your investment in 62 days.
Rated Date: 9/24/2014 11:25:00 AM	


View article... <http://www.gainerstoday.com/article-143976> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Topeka Capital Markets reiterated Cabot Oil & Gas Corporation (NYSE: COG) to Buy with price target $40. Previously, Topeka Capital Markets rated Cabot Oil & Gas Corporation (NYSE: COG) to Buy with price target $45  on 07/24/2014, when the stock price was valued at $33.07. Since then, Cabot Oil & Gas Corporation's stock price has  lost 6% as of 09/24/2014's recent price of $31.11.</br> If you had followed Topeka Capital Markets's previous recommendation on COG, you would have lost 6% of your investment in 62 days.<br />Rated Date: 9/24/2014 11:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143976"">View article...</A></p></body></html>"
|"Stifel"||"9/24/2014 8:25:00 AM"|"Egalet Corp (NASDAQ: EGLT) reiterated to Buy with price target $18 by Stifel"|"Stifel reiterated Egalet Corp (NASDAQ: EGLT) to Buy with price target $18. Previously Stifel reiterated Egalet Corp (NASDAQ: EGLT) to Buy with price target $20 on 03/03/2014, when the stock price was $13.04.
Rated Date: 9/24/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143971> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Stifel reiterated Egalet Corp (NASDAQ: EGLT) to Buy with price target $18. Previously Stifel reiterated Egalet Corp (NASDAQ: EGLT) to Buy with price target $20  on 03/03/2014, when the stock price was $13.04.<br />Rated Date: 9/24/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143971"">View article...</A></p></body></html>"
|"RBC Capital Mkts"||"9/24/2014 8:25:00 AM"|"Carmax Inc (NYSE: KMX) reiterated to Sector Perform with price target $52 by RBC Capital Mkts"|"RBC Capital Mkts reiterated Carmax Inc (NYSE: KMX) to Sector Perform with price target $52. Previously RBC Capital Mkts rated Sector Perform with price target $41 Carmax Inc (NYSE: KMX) on 04/11/2013, when the stock price was $44.26.
Rated Date: 9/24/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143969> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts reiterated Carmax Inc (NYSE: KMX) to Sector Perform with price target $52. Previously RBC Capital Mkts rated Sector Perform with price target $41 Carmax Inc (NYSE: KMX) on 04/11/2013, when the stock price was $44.26.<br />Rated Date: 9/24/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143969"">View article...</A></p></body></html>"
|"Barclays"||"9/25/2014 3:25:00 PM"|"Cabot Oil & Gas Corporation (NYSE: COG) reiterated to Overweight with price target $40 by Barclays"|"Barclays reiterated Cabot Oil & Gas Corporation (NYSE: COG) to Overweight with price target $40. Previously Barclays rated Overweight with price target $48 Cabot Oil & Gas Corporation (NYSE: COG) on 02/03/2014, when the stock price was $39.75. Since then, Cabot Oil & Gas Corporation's stock price has lost 21% as of 09/25/2014's recent price of $31.57. If you would have followed the previous Barclays's recommendation on COG, you would have lost 21% of your investment in 234 days.
Rated Date: 9/25/2014 3:25:00 PM	


View article... <http://www.gainerstoday.com/article-144001> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Barclays reiterated Cabot Oil & Gas Corporation (NYSE: COG) to Overweight with price target $40. Previously Barclays rated Overweight with price target $48 Cabot Oil & Gas Corporation (NYSE: COG) on 02/03/2014, when the stock price was $39.75. Since then, Cabot Oil & Gas Corporation's stock price has  lost 21% as of 09/25/2014's recent price of $31.57.</br> If you would have followed the previous Barclays's recommendation on COG, you would have lost 21% of your investment in 234 days.<br />Rated Date: 9/25/2014 3:25:00 PM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-144001"">View article...</A></p></body></html>"
|"Barclays"||"9/25/2014 3:25:00 PM"|"Kb Home (NYSE: KBH) reiterated to Underweight with price target $19 by Barclays"|"Barclays reiterated Kb Home (NYSE: KBH) to Underweight with price target $19. Previously, Barclays rated Kb Home (NYSE: KBH) to Underweight with price target $18 on 01/27/2014, when the stock price was valued at $17.09. Since then, Kb Home's stock price has lost 9% as of 09/25/2014's recent price of $15.49. If you had followed Barclays's previous recommendation on KBH, you would have gained 9% of your investment in 241 days.
Rated Date: 9/25/2014 3:25:00 PM	


View article... <http://www.gainerstoday.com/article-144000> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Barclays reiterated Kb Home (NYSE: KBH) to Underweight with price target $19. Previously, Barclays rated Kb Home (NYSE: KBH) to Underweight with price target $18  on 01/27/2014, when the stock price was valued at $17.09. Since then, Kb Home's stock price has  lost 9% as of 09/25/2014's recent price of $15.49.</br> If you had followed Barclays's previous recommendation on KBH, you would have gained 9% of your investment in 241 days.<br />Rated Date: 9/25/2014 3:25:00 PM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-144000"">View article...</A></p></body></html>"
|"Barclays"||"9/25/2014 3:25:00 PM"|"Vail Resorts, Inc. (NYSE: MTN) reiterated to Overweight with price target $95 by Barclays"|"Barclays reiterated Vail Resorts, Inc. (NYSE: MTN) to Overweight with price target $95. Previously Barclays reiterated Vail Resorts, Inc. (NYSE: MTN) to Overweight with price target $85 on 12/10/2013, when the stock price was $73.25. Since then, Vail Resorts, Inc.'s stock price has gained 17% as of 09/25/2014's recent price of $85.89. If you would have followed the previous Barclays's recommendation on MTN, you would have gained 17% of your investment in 289 days.
Rated Date: 9/25/2014 3:25:00 PM	


View article... <http://www.gainerstoday.com/article-143999> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Barclays reiterated Vail Resorts, Inc. (NYSE: MTN) to Overweight with price target $95. Previously Barclays reiterated Vail Resorts, Inc. (NYSE: MTN) to Overweight with price target $85  on 12/10/2013, when the stock price was $73.25. Since then, Vail Resorts, Inc.'s stock price has  gained 17% as of 09/25/2014's recent price of $85.89.</br> If you would have followed the previous Barclays's recommendation on MTN, you would have gained 17% of your investment in 289 days.<br />Rated Date: 9/25/2014 3:25:00 PM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143999"">View article...</A></p></body></html>"
|"UBS"||"9/25/2014 3:25:00 PM"|"Accenture Ltd. (NYSE: ACN) reiterated to Neutral with price target $84 by UBS"|"UBS reiterated Accenture Ltd. (NYSE: ACN) to Neutral with price target $84 with today's price of $78.98. UBS rated Accenture Ltd. (NYSE: ACN) to Neutral with price target $84 on 12/20/2013, when the price was $80.51. Accenture Ltd.'s stock price lost 2% since then. 
Rated Date: 9/25/2014 3:25:00 PM	


View article... <http://www.gainerstoday.com/article-143998> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>UBS reiterated Accenture Ltd. (NYSE: ACN) to Neutral with price target $84 with today's price of $78.98. UBS rated Accenture Ltd. (NYSE: ACN) to Neutral with price target $84  on 12/20/2013, when the price was $80.51. Accenture Ltd.'s stock price lost 2% since then. <br />Rated Date: 9/25/2014 3:25:00 PM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143998"">View article...</A></p></body></html>"
|"UBS"||"9/25/2014 3:25:00 PM"|"Jabil Circuit, Inc. (NYSE: JBL) reiterated to Buy with price target $25 by UBS"|"UBS reiterated Jabil Circuit, Inc. (NYSE: JBL) to Buy with price target $25. Previously UBS rated Buy with price target $23 Jabil Circuit, Inc. (NYSE: JBL) on 12/14/2012, when the stock price was $17.46. Since then, Jabil Circuit, Inc.'s stock price has gained 17% as of 09/25/2014's recent price of $20.50. If you would have followed the previous UBS's recommendation on JBL, you would have gained 17% of your investment in 650 days.
Rated Date: 9/25/2014 3:25:00 PM	


View article... <http://www.gainerstoday.com/article-143997> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>UBS reiterated Jabil Circuit, Inc. (NYSE: JBL) to Buy with price target $25. Previously UBS rated Buy with price target $23 Jabil Circuit, Inc. (NYSE: JBL) on 12/14/2012, when the stock price was $17.46. Since then, Jabil Circuit, Inc.'s stock price has  gained 17% as of 09/25/2014's recent price of $20.50.</br> If you would have followed the previous UBS's recommendation on JBL, you would have gained 17% of your investment in 650 days.<br />Rated Date: 9/25/2014 3:25:00 PM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143997"">View article...</A></p></body></html>"
|"Compass Point"||"9/25/2014 10:25:00 AM"|"Kb Home (NYSE: KBH) reiterated to Sell with price target $13.50 by Compass Point"|"Compass Point reiterated Kb Home (NYSE: KBH) to Sell with price target $13.50. Previously Compass Point reiterated Kb Home (NYSE: KBH) to Sell with price target $14 on 12/17/2013, when the stock price was $16.79. Since then, Kb Home's stock price has lost 9% as of 09/25/2014's recent price of $15.34. If you would have followed the previous Compass Point's recommendation on KBH, you would have gained 9% of your investment in 282 days.
Rated Date: 9/25/2014 10:25:00 AM	


View article... <http://www.gainerstoday.com/article-143995> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Compass Point reiterated Kb Home (NYSE: KBH) to Sell with price target $13.50. Previously Compass Point reiterated Kb Home (NYSE: KBH) to Sell with price target $14  on 12/17/2013, when the stock price was $16.79. Since then, Kb Home's stock price has  lost 9% as of 09/25/2014's recent price of $15.34.</br> If you would have followed the previous Compass Point's recommendation on KBH, you would have gained 9% of your investment in 282 days.<br />Rated Date: 9/25/2014 10:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143995"">View article...</A></p></body></html>"
|"Wunderlich"||"9/25/2014 10:25:00 AM"|"Brocade Communications Systems, Inc. (NASDAQ: BRCD) reiterated to Buy with price target $12 by Wunderlich"|"
Rated Date: 9/25/2014 10:25:00 AM	


View article... <http://www.gainerstoday.com/article-143994> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><br />Rated Date: 9/25/2014 10:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143994"">View article...</A></p></body></html>"
|"RBC Capital Mkts"||"9/25/2014 9:25:00 AM"|"Brocade Communications Systems, Inc. (NASDAQ: BRCD) reiterated to Outperform with price target $13 by RBC Capital Mkts"|"RBC Capital Mkts reiterated Brocade Communications Systems, Inc. (NASDAQ: BRCD) to Outperform with price target $13. Previously, RBC Capital Mkts rated Brocade Communications Systems, Inc. (NASDAQ: BRCD) to Outperform with price target $13 on 02/14/2014, when the stock price was valued at $9.62.
Rated Date: 9/25/2014 9:25:00 AM	


View article... <http://www.gainerstoday.com/article-143992> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts reiterated Brocade Communications Systems, Inc. (NASDAQ: BRCD) to Outperform with price target $13. Previously, RBC Capital Mkts rated Brocade Communications Systems, Inc. (NASDAQ: BRCD) to Outperform with price target $13  on 02/14/2014, when the stock price was valued at $9.62.<br />Rated Date: 9/25/2014 9:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143992"">View article...</A></p></body></html>"
|"Stifel"||"9/25/2014 9:25:00 AM"|"Facebook Inc (NASDAQ: FB) reiterated to Buy with price target $99 by Stifel"|"Stifel reiterated Facebook Inc (NASDAQ: FB) to Buy with price target $99. Stifel rated Facebook Inc (NASDAQ: FB) to Buy with price target $82 on 03/05/2014, when the price was $70.91. 
Rated Date: 9/25/2014 9:25:00 AM	


View article... <http://www.gainerstoday.com/article-143990> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Stifel reiterated Facebook Inc (NASDAQ: FB) to Buy with price target $99. Stifel rated Facebook Inc (NASDAQ: FB) to Buy with price target $82  on 03/05/2014, when the price was $70.91. <br />Rated Date: 9/25/2014 9:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143990"">View article...</A></p></body></html>"
|"Stifel"||"9/25/2014 8:25:00 AM"|"Cypress Energy Partners L.P. (NYSE: CELP) reiterated to Buy with price target $28 by Stifel"|"Stifel reiterated Cypress Energy Partners L.P. (NYSE: CELP) to Buy with price target $28. Previously Stifel reiterated Cypress Energy Partners L.P. (NYSE: CELP) to Buy with price target $26 on 02/10/2014, when the stock price was $23.18.
Rated Date: 9/25/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143987> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Stifel reiterated Cypress Energy Partners L.P. (NYSE: CELP) to Buy with price target $28. Previously Stifel reiterated Cypress Energy Partners L.P. (NYSE: CELP) to Buy with price target $26  on 02/10/2014, when the stock price was $23.18.<br />Rated Date: 9/25/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143987"">View article...</A></p></body></html>"
|"Needham"||"9/25/2014 8:25:00 AM"|"Gilead Sciences, Inc. (NASDAQ: GILD) reiterated to Buy with price target $120 by Needham"|"Needham reiterated Gilead Sciences, Inc. (NASDAQ: GILD) to Buy with price target $120. Previously Needham rated Buy with price target $95 Gilead Sciences, Inc. (NASDAQ: GILD) on 02/05/2014, when the stock price was $78.15.
Rated Date: 9/25/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143985> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Needham reiterated Gilead Sciences, Inc. (NASDAQ: GILD) to Buy with price target $120. Previously Needham rated Buy with price target $95 Gilead Sciences, Inc. (NASDAQ: GILD) on 02/05/2014, when the stock price was $78.15.<br />Rated Date: 9/25/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143985"">View article...</A></p></body></html>"
|"Needham"||"9/25/2014 8:25:00 AM"|"Inphi Corporation (NYSE: IPHI) reiterated to Buy with price target $22 by Needham"|"Needham reiterated Inphi Corporation (NYSE: IPHI) to Buy with price target $22. Previously, Needham rated Inphi Corporation (NYSE: IPHI) to Buy with price target $14 on 08/02/2013, when the stock price was valued at $11.58.
Rated Date: 9/25/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143984> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Needham reiterated Inphi Corporation (NYSE: IPHI) to Buy with price target $22. Previously, Needham rated Inphi Corporation (NYSE: IPHI) to Buy with price target $14  on 08/02/2013, when the stock price was valued at $11.58.<br />Rated Date: 9/25/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143984"">View article...</A></p></body></html>"
|"Canaccord Genuity"||"9/25/2014 8:25:00 AM"|"Sequential Brands Group Inc. (NASDAQ: SQBG) reiterated to Buy with price target $20 by Canaccord Genuity"|"Canaccord Genuity reiterated Sequential Brands Group Inc. (NASDAQ: SQBG) to Buy with price target $20. Previously Canaccord Genuity reiterated Sequential Brands Group Inc. (NASDAQ: SQBG) to Buy with price target $9 on 03/03/2014, when the stock price was $5.85.
Rated Date: 9/25/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143983> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Canaccord Genuity reiterated Sequential Brands Group Inc. (NASDAQ: SQBG) to Buy with price target $20. Previously Canaccord Genuity reiterated Sequential Brands Group Inc. (NASDAQ: SQBG) to Buy with price target $9  on 03/03/2014, when the stock price was $5.85.<br />Rated Date: 9/25/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143983"">View article...</A></p></body></html>"
|"Howard Weil"||"9/26/2014 9:25:00 AM"|"Quicksilver Resources Inc. (NYSE: KWK) reiterated to Sector Perform with price target $1 by Howard Weil"|"Howard Weil reiterated Quicksilver Resources Inc. (NYSE: KWK) to Sector Perform with price target $1. Previously Howard Weil reiterated Quicksilver Resources Inc. (NYSE: KWK) to Market Perform on 04/24/2012, when the stock price was $3.69.
Rated Date: 9/26/2014 9:25:00 AM	


View article... <http://www.gainerstoday.com/article-144019> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Howard Weil reiterated Quicksilver Resources Inc. (NYSE: KWK) to Sector Perform with price target $1. Previously Howard Weil reiterated Quicksilver Resources Inc. (NYSE: KWK) to Market Perform   on 04/24/2012, when the stock price was $3.69.<br />Rated Date: 9/26/2014 9:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-144019"">View article...</A></p></body></html>"
|"Stifel"||"9/26/2014 8:25:00 AM"|"Nike, Inc. (NYSE: NKE) reiterated to Buy with price target $100 by Stifel"|"Stifel reiterated Nike, Inc. (NYSE: NKE) to Buy with price target $100. Previously, Stifel rated Nike, Inc. (NYSE: NKE) to Buy with price target $87 on 04/08/2014, when the stock price was valued at $72.92.
Rated Date: 9/26/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-144016> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Stifel reiterated Nike, Inc. (NYSE: NKE) to Buy with price target $100. Previously, Stifel rated Nike, Inc. (NYSE: NKE) to Buy with price target $87  on 04/08/2014, when the stock price was valued at $72.92.<br />Rated Date: 9/26/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-144016"">View article...</A></p></body></html>"
|"DA Davidson"||"9/26/2014 8:25:00 AM"|"Nike, Inc. (NYSE: NKE) reiterated to Neutral with price target $96 by DA Davidson"|"DA Davidson reiterated Nike, Inc. (NYSE: NKE) to Neutral with price target $96. DA Davidson rated Nike, Inc. (NYSE: NKE) to Neutral with price target $82 on 03/21/2014, when the price was $75.21. 
Rated Date: 9/26/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-144014> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>DA Davidson reiterated Nike, Inc. (NYSE: NKE) to Neutral with price target $96. DA Davidson rated Nike, Inc. (NYSE: NKE) to Neutral with price target $82  on 03/21/2014, when the price was $75.21. <br />Rated Date: 9/26/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-144014"">View article...</A></p></body></html>"
|"Canaccord Genuity"||"9/26/2014 10:25:00 AM"|"Nike, Inc. (NYSE: NKE) reiterated to Hold with price target $88 by Canaccord Genuity"|"Canaccord Genuity reiterated Nike, Inc. (NYSE: NKE) to Hold with price target $88. Previously Canaccord Genuity rated Hold with price target $72 Nike, Inc. (NYSE: NKE) on 10/10/2013, when the stock price was $72.70. Since then, Nike, Inc.'s stock price has gained 21% as of 09/26/2014's recent price of $88.01.
Rated Date: 9/26/2014 10:25:00 AM	


View article... <http://www.gainerstoday.com/article-144021> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayReiterations?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Canaccord Genuity reiterated Nike, Inc. (NYSE: NKE) to Hold with price target $88. Previously Canaccord Genuity rated Hold with price target $72 Nike, Inc. (NYSE: NKE) on 10/10/2013, when the stock price was $72.70. Since then, Nike, Inc.'s stock price has  gained 21% as of 09/26/2014's recent price of $88.01.<br />Rated Date: 9/26/2014 10:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-144021"">View article...</A></p></body></html>"
