"From (address)"|"From (display)"|"Sent on behalf of (address)"|"Date Sent"|"Subject"|"Body"|"Body HTML"
|"Alex Cho"||"7/30/2014 3:27:32 PM"|"Dollar Tree's Acquisition Of Family Dollar Put Under The Microscope By Analysts"|"Dollar Tree (NASDAQ: DLTR <http://www.benzinga.com/stock/dltr#NASDAQ> ) has entered into a definitive agreement to buy Family Dollar (NYSE: FDO <http://www.benzinga.com/stock/fdo#NYSE> ) for $74.50 per share. MKM Partners expects the deal to close early next year.

This wasn't very well received by some analysts. Deutsche Bank, however, was willing to reiterate its Buy recommendation in light of the deal. Deutsche Bank analysts Paul Trussell and Matt Siler offer a price target of $60 per share. Trussell and Siler on Tuesday wrote, “With DLTR doubling its top-line and positioning itself for 20% EPS growth the next few years, we're surprised at yesterday's lukewarm stock reaction. Buy.”

Related Link: 4 ... <http://www.benzinga.com/news/m-a/14/07/4733667/4-stocks-to-watch-amid-family-dollar-dollar-tree-merger> 

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/S_HaiY_erCI> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/S_HaiY_erCI/dollar-trees-acquisition-of-family-dollar-put-under-the-mic> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  <strong>Dollar Tree</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/dltr#NASDAQ"">DLTR</a>) has entered into a definitive agreement to buy <strong>Family Dollar</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/fdo#NYSE"">FDO</a>) for $74.50 per share. MKM Partners expects the deal to close early next year.</p> <p>  This wasn&#39;t very well received by some analysts. Deutsche Bank, however, was willing to reiterate its Buy recommendation in light of the deal. Deutsche Bank analysts Paul Trussell and Matt Siler offer a price target of $60 per share. Trussell and Siler on Tuesday wrote, &ldquo;With DLTR doubling its top-line and positioning itself for 20% EPS growth the next few years, we&#39;re surprised at yesterday&#39;s lukewarm stock reaction. Buy.&rdquo;</p> <p>  Related Link: <a href=""http://www.benzinga.com/news/m-a/14/07/4733667/4-stocks-to-watch-amid-family-dollar-dollar-tree-merger"">4 ...</a></p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/S_HaiY_erCI"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/S_HaiY_erCI/dollar-trees-acquisition-of-family-dollar-put-under-the-mic"">View article...</A></p></body></html>"
|"Alex Cho"||"7/30/2014 2:48:58 PM"|"National Oilwell Varco Drops On Jefferies Report: Weakening Deepwater Activity"|"Jefferies lowered its rating on National Oilwell Varco (NYSE: NOV <http://www.benzinga.com/stock/nov#NYSE> ) from Buy to Hold, mentioning that much of the intrinsic value is already priced into the stock. 

The note also mentions that earnings results “didn't disappoint” and “prospects didn't worsen.”

Jefferies lowered its price target, “NOV is trading ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/T_W5gaLYg5U> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/T_W5gaLYg5U/national-oilwell-varco-drops-on-jefferies-report-weakeni> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Jefferies lowered its rating on <b>National Oilwell Varco</b> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/nov#NYSE"">NOV</a>) from Buy to Hold, mentioning that much of the intrinsic value is already priced into the stock. </p> <p>The note also mentions that earnings results â€œdidn&#039;t disappointâ€ and â€œprospects didn&#039;t worsen.â€</p> <p>Jefferies lowered its price target, â€œNOV is trading ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/T_W5gaLYg5U"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/T_W5gaLYg5U/national-oilwell-varco-drops-on-jefferies-report-weakeni"">View article...</A></p></body></html>"
|"John Seward"||"7/30/2014 2:42:11 PM"|"Analyst Sings Airlines' Praises; Downgrades Alaska Air, Upgrades United Continental"|"With airline stocks up an average of nearly 35 percent in the year to date, an analyst continued to sing their praises Wednesday, suggesting the industry's new-found capital discipline has ""far reaching implications for long-term shareholders.""

J.P. Morgan's Jamie Baker upgraded United Continental (NYSE: UAL <http://www.benzinga.com/stock/ual#NYSE> ) to Overweight and cut Alaska Airlines to Neutral.

But more broadly, Baker said an industry once known for its fare wars and overcapacity sees its members now ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/a9eIpSvjKjk> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/a9eIpSvjKjk/analyst-sings-airlines-praises-downgrades-alaska-air-upg> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>With airline stocks up an average of nearly 35 percent in the year to date, an analyst continued to sing their praises Wednesday, suggesting the industry&#039;s new-found capital discipline has ""far reaching implications for long-term shareholders.""</p> <p>J.P. Morgan&#039;s Jamie Baker upgraded <b>United Continental</b> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/ual#NYSE"">UAL</a>) to Overweight and cut Alaska Airlines to Neutral.</p> <p>But more broadly, Baker said an industry once known for its fare wars and overcapacity sees its members now ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/a9eIpSvjKjk"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/a9eIpSvjKjk/analyst-sings-airlines-praises-downgrades-alaska-air-upg"">View article...</A></p></body></html>"
|"Eric Niederer"||"7/30/2014 12:44:29 PM"|"UPDATE: Citigroup Downgrades Cablevision Systems"|"Citigroup downgraded shares of Cablevision Systems (NYSE: CVC <http://www.benzinga.com/stock/cvc#NYSE> ) from Neutral to Sell and maintained a $17 price target.

In the note, Citigroup analyst Jason Bazinet explained that Windstream ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/IY4yauiOyeE> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/IY4yauiOyeE/update-citigroup-downgrades-cablevision-systems> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  Citigroup downgraded shares of <strong>Cablevision Systems</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/cvc#NYSE"">CVC</a>) from Neutral to Sell and maintained a $17 price target.</p> <p>  In the note, Citigroup analyst Jason Bazinet explained that Windstream ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/IY4yauiOyeE"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/IY4yauiOyeE/update-citigroup-downgrades-cablevision-systems"">View article...</A></p></body></html>"
|"Alex Cho"||"7/30/2014 12:05:34 PM"|"UPDATE: D.A. Davidson Downgrades Level 3 Communications"|"D.A. Davidson & Co. analyst Donna Jaegers maintained her price target, but lowered her full year earnings estimates on Level 3 Communications (NYSE: LVLT <http://www.benzinga.com/stock/lvlt#NYSE> ) from $1.61 per per share to $1.44 ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/XM76JrG0xrM> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/XM76JrG0xrM/update-d-a-davidson-downgrades-level-3-communications> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  D.A. Davidson &amp; Co. analyst Donna Jaegers maintained her price target, but lowered her full year earnings estimates on <b>Level 3 Communications </b> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/lvlt#NYSE"">LVLT</a>) from $1.61 per per share to $1.44 ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/XM76JrG0xrM"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/XM76JrG0xrM/update-d-a-davidson-downgrades-level-3-communications"">View article...</A></p></body></html>"
|"Ali Berri"||"7/30/2014 11:47:44 AM"|"UPDATE: Deutsche Bank Downgrades Eaton"|"In a report released Wednesday, Deutsche Bank analyst John Inch downgraded Eaton Corp plc (NYSE: ETN <http://www.benzinga.com/stock/etn#NYSE> ) from Buy to Hold and lowered its price target from $90 to ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/74ZgdKZIaTw> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/74ZgdKZIaTw/update-deutsche-bank-downgrades-eaton> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>  In a report released Wednesday, Deutsche Bank analyst John Inch downgraded <strong>Eaton Corp plc</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/etn#NYSE"">ETN</a>) from Buy to Hold and lowered its price target from $90 to ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/74ZgdKZIaTw"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/74ZgdKZIaTw/update-deutsche-bank-downgrades-eaton"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"7/30/2014 9:11:29 AM"|"UPDATE: Bank Of America Downgrades Carbonite On Concern About Transition To SMB"|"In a report published Wednesday, Bank of America analyst Scott S. Shiao downgraded the rating on Carbonite (NASDAQ: CARB <http://www.benzinga.com/stock/carb#NASDAQ> ) from Neutral to Underperform, but lowered the price target from $12.00 to $9.00.

In the report, Bank of America noted, “Revenue and EPS came in ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/tv55Y9njGrk> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/tv55Y9njGrk/update-bank-of-america-downgrades-carbonite-on-concern-a> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Wednesday, Bank of America analyst Scott S. Shiao downgraded the rating on <strong>Carbonite</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/carb#NASDAQ"">CARB</a>) from Neutral to Underperform, but lowered the price target from $12.00 to $9.00.</p> <p>In the report, Bank of America noted, â€œRevenue and EPS came in ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/tv55Y9njGrk"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/tv55Y9njGrk/update-bank-of-america-downgrades-carbonite-on-concern-a"">View article...</A></p></body></html>"
|"Lisa Levin"||"7/30/2014 9:04:08 AM"|"Benzinga's Top Downgrades"|"Analysts at JP Morgan downgraded Eaton (NYSE: ETN <http://www.benzinga.com/stock/etn#NYSE> ) from Overweight to Neutral. The target price for Eaton has been lowered from $85.00 to $75.00. Eaton's shares closed at $70.51 yesterday.

Baird downgraded Michael Kors Holdings (NYSE: KORS <http://www.benzinga.com/stock/kors#NYSE> ) ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/bbH6GDXdJJM> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/bbH6GDXdJJM/benzingas-top-downgrades> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at JP Morgan downgraded Eaton (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/etn#NYSE"">ETN</a>) from Overweight to Neutral. The target price for Eaton has been lowered from $85.00 to $75.00. Eaton&#039;s shares closed at $70.51 yesterday.</p> <p>Baird downgraded Michael Kors Holdings (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/kors#NYSE"">KORS</a>) ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/bbH6GDXdJJM"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/bbH6GDXdJJM/benzingas-top-downgrades"">View article...</A></p></body></html>"
|"Eric Niederer"||"7/30/2014 9:03:07 AM"|"UPDATE: Bank Of America Downgrades C.R. Bard"|"In a note dated July 29, Bank of America analyst Bob Hopkins downgraded shares of C.R. Bard (NYSE: BCR <http://www.benzinga.com/stock/bcr#NYSE> ) from Neutral to Underperform and maintained ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/pW3IhPzuqBM> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/pW3IhPzuqBM/update-bank-of-america-downgrades-c-r-bard> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a note dated July 29, Bank of America analyst Bob Hopkins downgraded shares of <b>C.R. Bard</b> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/bcr#NYSE"">BCR</a>) from Neutral to Underperform and maintained ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/pW3IhPzuqBM"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/pW3IhPzuqBM/update-bank-of-america-downgrades-c-r-bard"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"7/30/2014 7:44:21 AM"|"UPDATE: Keefe, Bruyette & Woods Downgrades Waddell & Reed Financial As Flow Trends Weigh On Stock"|"In a report published Wednesday, Keefe, Bruyette & Woods analyst Robert Lee downgraded the rating on Waddell & Reed Financial (NYSE: WDR <http://www.benzinga.com/stock/wdr#NYSE> ) from Outperform to Market Perform, and lowered the price target from $74.00 to $63.00.

In ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/fUUrmiGH2Vg> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/fUUrmiGH2Vg/update-keefe-bruyette-woods-downgrades-waddell-reed-fina> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Wednesday, Keefe, Bruyette &amp; Woods analyst Robert Lee downgraded the rating on <strong>Waddell &amp; Reed Financial</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/wdr#NYSE"">WDR</a>) from Outperform to Market Perform, and lowered the price target from $74.00 to $63.00.</p> <p>In ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/fUUrmiGH2Vg"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/fUUrmiGH2Vg/update-keefe-bruyette-woods-downgrades-waddell-reed-fina"">View article...</A></p></body></html>"
|"Monica Gerson"||"7/30/2014 7:19:15 AM"|"Pivotal Research Downgrades Twitter To Sell"|"Pivotal Research downgraded Twitter (NYSE: TWTR <http://www.benzinga.com/stock/twtr#NYSE> ) from Hold to Sell.

The ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/rWdV3rnhzYQ> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/rWdV3rnhzYQ/pivotal-research-downgrades-twitter-to-sell> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Pivotal Research downgraded Twitter (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/twtr#NYSE"">TWTR</a>) from Hold to Sell.</p> <p>The ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/rWdV3rnhzYQ"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/rWdV3rnhzYQ/pivotal-research-downgrades-twitter-to-sell"">View article...</A></p></body></html>"
|"Monica Gerson"||"7/30/2014 7:11:14 AM"|"Raymond James Downgrades Windstream To Market Perform"|"Analysts at Raymond James downgraded Windstream (NASDAQ: WIN <http://www.benzinga.com/stock/win#NASDAQ> ) from Outperform to Market Perform and removed the ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/hSTl2xNvI-8> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/hSTl2xNvI-8/raymond-james-downgrades-windstream-to-market-perform> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at Raymond James downgraded Windstream (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/win#NASDAQ"">WIN</a>) from Outperform to Market Perform and removed the ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/hSTl2xNvI-8"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/hSTl2xNvI-8/raymond-james-downgrades-windstream-to-market-perform"">View article...</A></p></body></html>"
|"Monica Gerson"||"7/30/2014 7:01:39 AM"|"Baird Downgrades Michael Kors Holdings To Neutral"|"Baird downgraded Michael Kors Holdings (NYSE: KORS <http://www.benzinga.com/stock/kors#NYSE> ) from Outperform to Neutral.

The target price for Michael Kors Holdings has been ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/9o82jq46EqY> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/9o82jq46EqY/baird-downgrades-michael-kors-holdings-to-neutral> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Baird downgraded Michael Kors Holdings (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/kors#NYSE"">KORS</a>) from Outperform to Neutral.</p> <p>The target price for Michael Kors Holdings has been ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/9o82jq46EqY"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/9o82jq46EqY/baird-downgrades-michael-kors-holdings-to-neutral"">View article...</A></p></body></html>"
|"Monica Gerson"||"7/30/2014 6:53:35 AM"|"JP Morgan Downgrades Eaton To Neutral"|"Analysts at JP Morgan downgraded Eaton (NYSE: ETN <http://www.benzinga.com/stock/etn#NYSE> ) from Overweight to Neutral.

The target price for Eaton has been ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/UhNYTqVIIZE> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/UhNYTqVIIZE/jp-morgan-downgrades-eaton-to-neutral> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at JP Morgan downgraded Eaton (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/etn#NYSE"">ETN</a>) from Overweight to Neutral.</p> <p>The target price for Eaton has been ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/UhNYTqVIIZE"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/UhNYTqVIIZE/jp-morgan-downgrades-eaton-to-neutral"">View article...</A></p></body></html>"
|"Monica Gerson"||"7/31/2014 6:53:02 AM"|"JP Morgan Downgrades Whole Foods Market To Neutral"|"Analysts at JP Morgan downgraded Whole Foods Market (NASDAQ: WFM <http://www.benzinga.com/stock/wfm#NASDAQ> ) from Overweight to Neutral.

The target price for Whole Foods Market ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/cjnhoAfEA3A> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/cjnhoAfEA3A/jp-morgan-downgrades-whole-foods-market-to-neutral> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at JP Morgan downgraded Whole Foods Market (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/wfm#NASDAQ"">WFM</a>) from Overweight to Neutral.</p> <p>The target price for Whole Foods Market ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/cjnhoAfEA3A"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/cjnhoAfEA3A/jp-morgan-downgrades-whole-foods-market-to-neutral"">View article...</A></p></body></html>"
|"Monica Gerson"||"7/31/2014 7:01:39 AM"|"Bernstein Downgrades QUALCOMM To Market Perform"|"Bernstein downgraded QUALCOMM (NASDAQ: QCOM <http://www.benzinga.com/stock/qcom#NASDAQ> ) from Outperform to Market Perform.

The target price for QUALCOMM has been lowered ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/gGLLnKRxr18> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/gGLLnKRxr18/bernstein-downgrades-qualcomm-to-market-perform> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Bernstein downgraded QUALCOMM (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/qcom#NASDAQ"">QCOM</a>) from Outperform to Market Perform.</p> <p>The target price for QUALCOMM has been lowered ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/gGLLnKRxr18"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/gGLLnKRxr18/bernstein-downgrades-qualcomm-to-market-perform"">View article...</A></p></body></html>"
|"Monica Gerson"||"7/31/2014 7:30:50 AM"|"Deutsche Bank Downgrades Kraft Foods To Hold"|"Analysts at Deutsche Bank downgraded Kraft Foods (NASDAQ: KRFT <http://www.benzinga.com/stock/krft#NASDAQ> ) from Buy to Hold.

The target price for Kraft Foods has ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/0bg6qCrW0p4> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/0bg6qCrW0p4/deutsche-bank-downgrades-kraft-foods-to-hold> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at Deutsche Bank downgraded Kraft Foods (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/krft#NASDAQ"">KRFT</a>) from Buy to Hold.</p> <p>The target price for Kraft Foods has ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/0bg6qCrW0p4"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/0bg6qCrW0p4/deutsche-bank-downgrades-kraft-foods-to-hold"">View article...</A></p></body></html>"
|"Monica Gerson"||"7/31/2014 8:22:42 AM"|"Raymond James Downgrades Yelp To Market Perform"|"Analysts at Raymond James downgraded Yelp (NYSE: YELP <http://www.benzinga.com/stock/yelp#NYSE> ) from Outperform to Market Perform and removed the ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/uJDqZ1Su67A> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/uJDqZ1Su67A/raymond-james-downgrades-yelp-to-market-perform> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/downgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at Raymond James downgraded Yelp (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/yelp#NYSE"">YELP</a>) from Outperform to Market Perform and removed the ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/downgrades/~4/uJDqZ1Su67A"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/downgrades/~3/uJDqZ1Su67A/raymond-james-downgrades-yelp-to-market-perform"">View article...</A></p></body></html>"
