"From (address)"|"From (display)"|"Sent on behalf of (address)"|"Date Sent"|"Subject"|"Body"|"Body HTML"
|"B. Riley & Co"||"9/11/2014 8:25:00 AM"|"Wet Seal Inc. Cl A (NASDAQ: WTSL) upgraded to Buy with price target $1.50 by B. Riley & Co"|"B. Riley & Co upgraded Wet Seal Inc. Cl A (NASDAQ: WTSL) to Buy with price target $1.50. Previously, B. Riley & Co rated Wet Seal Inc. Cl A (NASDAQ: WTSL) to Neutral on 07/29/2013, when the stock price was valued at $4.34.
Rated Date: 9/11/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143664> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayUpgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>B. Riley & Co upgraded Wet Seal Inc. Cl A (NASDAQ: WTSL) to Buy with price target $1.50. Previously, B. Riley & Co rated Wet Seal Inc. Cl A (NASDAQ: WTSL) to Neutral   on 07/29/2013, when the stock price was valued at $4.34.<br />Rated Date: 9/11/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143664"">View article...</A></p></body></html>"
|"Argus"||"9/11/2014 8:25:00 AM"|"Helmerich & Payne, Inc. (NYSE: HP) upgraded to Buy with price target $124 by Argus"|"Argus upgraded Helmerich & Payne, Inc. (NYSE: HP) to Buy with price target $124. Previously Argus upgraded to Helmerich & Payne, Inc. (NYSE: HP) to Hold on 08/12/2013, when the stock price was $66.92.
Rated Date: 9/11/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143663> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayUpgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Argus upgraded Helmerich & Payne, Inc. (NYSE: HP) to Buy with price target $124. Previously Argus upgraded to Helmerich & Payne, Inc. (NYSE: HP) to Hold   on 08/12/2013, when the stock price was $66.92.<br />Rated Date: 9/11/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143663"">View article...</A></p></body></html>"
|"BB&T Capital Mkts"||"9/12/2014 10:25:00 AM"|"Genuine Parts Company (NYSE: GPC) upgraded to Buy with price target $100 by BB&T Capital Mkts"|"BB&T Capital Mkts upgraded Genuine Parts Company (NYSE: GPC) to Buy with price target $100. Previously BB&T Capital Mkts rated Hold Genuine Parts Company (NYSE: GPC) on 07/19/2013, when the stock price was $81.85. Since then, Genuine Parts Company's stock price has gained 8% as of 09/12/2014's recent price of $88.45.
Rated Date: 9/12/2014 10:25:00 AM	


View article... <http://www.gainerstoday.com/article-143717> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayUpgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>BB&T Capital Mkts upgraded Genuine Parts Company (NYSE: GPC) to Buy with price target $100. Previously BB&T Capital Mkts rated Hold  Genuine Parts Company (NYSE: GPC) on 07/19/2013, when the stock price was $81.85. Since then, Genuine Parts Company's stock price has  gained 8% as of 09/12/2014's recent price of $88.45.<br />Rated Date: 9/12/2014 10:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143717"">View article...</A></p></body></html>"
|"Northland Capital"||"9/12/2014 8:25:00 AM"|"Callon Petroleum Company (NYSE: CPE) upgraded to Outperform with price target $14 by Northland Capital"|"Northland Capital upgraded Callon Petroleum Company (NYSE: CPE) to Outperform with price target $14. Previously Northland Capital rated Market Perform with price target $7 Callon Petroleum Company (NYSE: CPE) on 02/03/2014, when the stock price was $6.51.
Rated Date: 9/12/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143705> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayUpgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Northland Capital upgraded Callon Petroleum Company (NYSE: CPE) to Outperform with price target $14. Previously Northland Capital rated Market Perform with price target $7 Callon Petroleum Company (NYSE: CPE) on 02/03/2014, when the stock price was $6.51.<br />Rated Date: 9/12/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143705"">View article...</A></p></body></html>"
|"Argus"||"9/12/2014 8:25:00 AM"|"T-Mobile US Inc. (NYSE: TMUS) upgraded to Buy with price target $40 by Argus"|"Argus upgraded T-Mobile US Inc. (NYSE: TMUS) to Buy with price target $40. Previously, Argus rated T-Mobile US Inc. (NYSE: TMUS) to Hold on 04/27/2012, when the stock price was valued at $13.90.
Rated Date: 9/12/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143696> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayUpgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Argus upgraded T-Mobile US Inc. (NYSE: TMUS) to Buy with price target $40. Previously, Argus rated T-Mobile US Inc. (NYSE: TMUS) to Hold   on 04/27/2012, when the stock price was valued at $13.90.<br />Rated Date: 9/12/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143696"">View article...</A></p></body></html>"
|"Howard Weil"||"9/15/2014 8:25:00 AM"|"Phillips 66 (NYSE: PSX) upgraded to Sector Outperform with price target $95 by Howard Weil"|"Howard Weil upgraded Phillips 66 (NYSE: PSX) to Sector Outperform with price target $95. Previously, Howard Weil rated Phillips 66 (NYSE: PSX) to Market Perform with price target $61 on 01/07/2013, when the stock price was valued at $51.31.
Rated Date: 9/15/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143740> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayUpgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Howard Weil upgraded Phillips 66 (NYSE: PSX) to Sector Outperform with price target $95. Previously, Howard Weil rated Phillips 66 (NYSE: PSX) to Market Perform with price target $61  on 01/07/2013, when the stock price was valued at $51.31.<br />Rated Date: 9/15/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143740"">View article...</A></p></body></html>"
|"Oppenheimer"||"9/15/2014 8:25:00 AM"|"Nokia Corporation (NYSE: NOK) upgraded to Outperform with price target $12 by Oppenheimer"|"Oppenheimer upgraded Nokia Corporation (NYSE: NOK) to Outperform with price target $12. Previously Oppenheimer rated Perform Nokia Corporation (NYSE: NOK) on 09/03/2013, when the stock price was $5.41.
Rated Date: 9/15/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143729> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayUpgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Oppenheimer upgraded Nokia Corporation (NYSE: NOK) to Outperform with price target $12. Previously Oppenheimer rated Perform  Nokia Corporation (NYSE: NOK) on 09/03/2013, when the stock price was $5.41.<br />Rated Date: 9/15/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143729"">View article...</A></p></body></html>"
|"Standpoint Research"||"9/16/2014 10:25:00 AM"|"New York Community Bancorp, Inc. (NYSE: NYCB) upgraded to Buy with price target $20 by Standpoint Research"|"Standpoint Research upgraded New York Community Bancorp, Inc. (NYSE: NYCB) to Buy with price target $20 with today's price of $16.40. Standpoint Research rated New York Community Bancorp, Inc. (NYSE: NYCB) to Hold on 10/14/2013, when the price was $15.57. New York Community Bancorp, Inc.'s stock price gained 5% since then. 
Rated Date: 9/16/2014 10:25:00 AM	


View article... <http://www.gainerstoday.com/article-143774> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayUpgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Standpoint Research upgraded New York Community Bancorp, Inc. (NYSE: NYCB) to Buy with price target $20 with today's price of $16.40. Standpoint Research rated New York Community Bancorp, Inc. (NYSE: NYCB) to Hold   on 10/14/2013, when the price was $15.57. New York Community Bancorp, Inc.'s stock price gained 5% since then. <br />Rated Date: 9/16/2014 10:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143774"">View article...</A></p></body></html>"
|"RBC Capital Mkts"||"9/16/2014 8:25:00 AM"|"The Ultimate Software Group Inc. (NASDAQ: ULTI) upgraded to Outperform with price target $172 by RBC Capital Mkts"|"RBC Capital Mkts upgraded The Ultimate Software Group Inc. (NASDAQ: ULTI) to Outperform with price target $172. Previously, RBC Capital Mkts rated The Ultimate Software Group Inc. (NASDAQ: ULTI) to Sector Perform with price target $30 on 07/30/2008, when the stock price was valued at $24.85.
Rated Date: 9/16/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143760> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayUpgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts upgraded The Ultimate Software Group Inc. (NASDAQ: ULTI) to Outperform with price target $172. Previously, RBC Capital Mkts rated The Ultimate Software Group Inc. (NASDAQ: ULTI) to Sector Perform with price target $30  on 07/30/2008, when the stock price was valued at $24.85.<br />Rated Date: 9/16/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143760"">View article...</A></p></body></html>"
|"Stifel"||"9/16/2014 8:25:00 AM"|"Terex Corporation (NYSE: TEX) upgraded to Buy with price target $40 by Stifel"|"Stifel upgraded Terex Corporation (NYSE: TEX) to Buy with price target $40. Previously Stifel upgraded to Terex Corporation (NYSE: TEX) to Hold on 02/20/2014, when the stock price was $43.25.
Rated Date: 9/16/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143751> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayUpgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Stifel upgraded Terex Corporation (NYSE: TEX) to Buy with price target $40. Previously Stifel upgraded to Terex Corporation (NYSE: TEX) to Hold   on 02/20/2014, when the stock price was $43.25.<br />Rated Date: 9/16/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143751"">View article...</A></p></body></html>"
|"Deutsche Bank"||"9/16/2014 1:25:00 PM"|"TEEKAY TANKERS LTD (NYSE: TNK) upgraded to Buy with price target $7 by Deutsche Bank"|"Deutsche Bank upgraded TEEKAY TANKERS LTD (NYSE: TNK) to Buy with price target $7. Previously Deutsche Bank upgraded to TEEKAY TANKERS LTD (NYSE: TNK) to Hold with price target $3 on 01/27/2014, when the stock price was $3.63. Since then, TEEKAY TANKERS LTD's stock price has gained 17% as of 09/16/2014's recent price of $4.26.
Rated Date: 9/16/2014 1:25:00 PM	


View article... <http://www.gainerstoday.com/article-143783> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayUpgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Deutsche Bank upgraded TEEKAY TANKERS LTD (NYSE: TNK) to Buy with price target $7. Previously Deutsche Bank upgraded to TEEKAY TANKERS LTD (NYSE: TNK) to Hold with price target $3  on 01/27/2014, when the stock price was $3.63. Since then, TEEKAY TANKERS LTD's stock price has  gained 17% as of 09/16/2014's recent price of $4.26.<br />Rated Date: 9/16/2014 1:25:00 PM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143783"">View article...</A></p></body></html>"
|"MKM Partners"||"9/17/2014 11:25:00 AM"|"Auxilium Pharmaceuticals, Inc. (NASDAQ: AUXL) upgraded to Buy with price target $32 by MKM Partners"|"MKM Partners upgraded Auxilium Pharmaceuticals, Inc. (NASDAQ: AUXL) to Buy with price target $32 with today's price of $30.47. MKM Partners rated Auxilium Pharmaceuticals, Inc. (NASDAQ: AUXL) to Neutral with price target $29 on 03/03/2014, when the price was $30.79. Auxilium Pharmaceuticals, Inc.'s stock price lost 1% since then. 
Rated Date: 9/17/2014 11:25:00 AM	


View article... <http://www.gainerstoday.com/article-143818> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayUpgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>MKM Partners upgraded Auxilium Pharmaceuticals, Inc. (NASDAQ: AUXL) to Buy with price target $32 with today's price of $30.47. MKM Partners rated Auxilium Pharmaceuticals, Inc. (NASDAQ: AUXL) to Neutral with price target $29  on 03/03/2014, when the price was $30.79. Auxilium Pharmaceuticals, Inc.'s stock price lost 1% since then. <br />Rated Date: 9/17/2014 11:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143818"">View article...</A></p></body></html>"
|"MLV & Co"||"9/17/2014 11:25:00 AM"|"Rait Financial Trust (NYSE: RAS) upgraded to Buy with price target $9 by MLV & Co"|"MLV & Co upgraded Rait Financial Trust (NYSE: RAS) to Buy with price target $9. Previously, MLV & Co rated Rait Financial Trust (NYSE: RAS) to Hold with price target $5.06 on 09/11/2012, when the stock price was valued at $5.12. Since then, Rait Financial Trust's stock price has gained 54% as of 09/17/2014's recent price of $7.90.
Rated Date: 9/17/2014 11:25:00 AM	


View article... <http://www.gainerstoday.com/article-143816> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayUpgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>MLV & Co upgraded Rait Financial Trust (NYSE: RAS) to Buy with price target $9. Previously, MLV & Co rated Rait Financial Trust (NYSE: RAS) to Hold with price target $5.06  on 09/11/2012, when the stock price was valued at $5.12. Since then, Rait Financial Trust's stock price has  gained 54% as of 09/17/2014's recent price of $7.90.<br />Rated Date: 9/17/2014 11:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143816"">View article...</A></p></body></html>"
|"BB&T Capital Mkts"||"9/17/2014 10:25:00 AM"|"Bank Of The Ozarks (NASDAQ: OZRK) upgraded to Buy  by BB&T Capital Mkts"|"BB&T Capital Mkts upgraded Bank Of The Ozarks (NASDAQ: OZRK) to Buy. Previously BB&T Capital Mkts upgraded to Bank Of The Ozarks (NASDAQ: OZRK) to Hold on 01/12/2012, when the stock price was $15.36. Since then, Bank Of The Ozarks's stock price has gained 115% as of 09/17/2014's recent price of $33.01.
Rated Date: 9/17/2014 10:25:00 AM	


View article... <http://www.gainerstoday.com/article-143815> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayUpgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>BB&T Capital Mkts upgraded Bank Of The Ozarks (NASDAQ: OZRK) to Buy. Previously BB&T Capital Mkts upgraded to Bank Of The Ozarks (NASDAQ: OZRK) to Hold   on 01/12/2012, when the stock price was $15.36. Since then, Bank Of The Ozarks's stock price has  gained 115% as of 09/17/2014's recent price of $33.01.<br />Rated Date: 9/17/2014 10:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143815"">View article...</A></p></body></html>"
|"Standpoint Research"||"9/17/2014 10:25:00 AM"|"Silicon Motion Technology Corporation (NASDAQ: SIMO) upgraded to Buy with price target $34 by Standpoint Research"|"Standpoint Research upgraded Silicon Motion Technology Corporation (NASDAQ: SIMO) to Buy with price target $34 with today's price of $26.66. Standpoint Research rated Silicon Motion Technology Corporation (NASDAQ: SIMO) to Hold on 07/29/2014, when the price was $24.19. Silicon Motion Technology Corporation's stock price gained 10% since then. 
Rated Date: 9/17/2014 10:25:00 AM	


View article... <http://www.gainerstoday.com/article-143814> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayUpgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Standpoint Research upgraded Silicon Motion Technology Corporation (NASDAQ: SIMO) to Buy with price target $34 with today's price of $26.66. Standpoint Research rated Silicon Motion Technology Corporation (NASDAQ: SIMO) to Hold   on 07/29/2014, when the price was $24.19. Silicon Motion Technology Corporation's stock price gained 10% since then. <br />Rated Date: 9/17/2014 10:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143814"">View article...</A></p></body></html>"
|"Compass Point"||"9/17/2014 8:25:00 AM"|"Radian Group Inc. (NYSE: RDN) upgraded to Buy with price target $20 by Compass Point"|"Compass Point upgraded Radian Group Inc. (NYSE: RDN) to Buy with price target $20. Compass Point rated Radian Group Inc. (NYSE: RDN) to Neutral with price target $3 on 05/02/2012, when the price was $2.78. 
Rated Date: 9/17/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143794> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayUpgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Compass Point upgraded Radian Group Inc. (NYSE: RDN) to Buy with price target $20. Compass Point rated Radian Group Inc. (NYSE: RDN) to Neutral with price target $3  on 05/02/2012, when the price was $2.78. <br />Rated Date: 9/17/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143794"">View article...</A></p></body></html>"
|"Howard Weil"||"9/17/2014 8:25:00 AM"|"Baker Hughes Incorporated (NYSE: BHI) upgraded to Sector Outperform  by Howard Weil"|"Howard Weil upgraded Baker Hughes Incorporated (NYSE: BHI) to Sector Outperform. Previously, Howard Weil rated Baker Hughes Incorporated (NYSE: BHI) to Sector Perform with price target $55 on 09/16/2013, when the stock price was valued at $49.82.
Rated Date: 9/17/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143792> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayUpgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Howard Weil upgraded Baker Hughes Incorporated (NYSE: BHI) to Sector Outperform. Previously, Howard Weil rated Baker Hughes Incorporated (NYSE: BHI) to Sector Perform with price target $55  on 09/16/2013, when the stock price was valued at $49.82.<br />Rated Date: 9/17/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143792"">View article...</A></p></body></html>"
|"Stifel"||"9/18/2014 8:25:00 AM"|"Monsanto Company (NYSE: MON) upgraded to Buy with price target $135 by Stifel"|"Stifel upgraded Monsanto Company (NYSE: MON) to Buy with price target $135. Previously Stifel rated Hold Monsanto Company (NYSE: MON) on 04/09/2013, when the stock price was $105.77.
Rated Date: 9/18/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143821> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayUpgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Stifel upgraded Monsanto Company (NYSE: MON) to Buy with price target $135. Previously Stifel rated Hold  Monsanto Company (NYSE: MON) on 04/09/2013, when the stock price was $105.77.<br />Rated Date: 9/18/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143821"">View article...</A></p></body></html>"
|"Global Hunter Securities"||"9/19/2014 10:25:00 AM"|"CONTINENTAL RESOURCES INC (NYSE: CLR) upgraded to Buy with price target $85 by Global Hunter Securities"|"Global Hunter Securities upgraded CONTINENTAL RESOURCES INC (NYSE: CLR) to Buy with price target $85. Previously, Global Hunter Securities rated CONTINENTAL RESOURCES INC (NYSE: CLR) to Neutral on 10/23/2013, when the stock price was valued at $55.14. Since then, CONTINENTAL RESOURCES INC's stock price has gained 26% as of 09/19/2014's recent price of $69.51.
Rated Date: 9/19/2014 10:25:00 AM	


View article... <http://www.gainerstoday.com/article-143880> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayUpgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Global Hunter Securities upgraded CONTINENTAL RESOURCES INC (NYSE: CLR) to Buy with price target $85. Previously, Global Hunter Securities rated CONTINENTAL RESOURCES INC (NYSE: CLR) to Neutral   on 10/23/2013, when the stock price was valued at $55.14. Since then, CONTINENTAL RESOURCES INC's stock price has  gained 26% as of 09/19/2014's recent price of $69.51.<br />Rated Date: 9/19/2014 10:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143880"">View article...</A></p></body></html>"
|"Gabelli & Co"||"9/19/2014 9:25:00 AM"|"Achaogen Inc (NASDAQ: AKAO) upgraded to Buy  by Gabelli & Co"|"Gabelli & Co upgraded Achaogen Inc (NASDAQ: AKAO) to Buy. Previously, Gabelli & Co rated Achaogen Inc (NASDAQ: AKAO) to Hold on 06/20/2014, when the stock price was valued at $15.60.
Rated Date: 9/19/2014 9:25:00 AM	


View article... <http://www.gainerstoday.com/article-143876> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayUpgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Gabelli & Co upgraded Achaogen Inc (NASDAQ: AKAO) to Buy. Previously, Gabelli & Co rated Achaogen Inc (NASDAQ: AKAO) to Hold   on 06/20/2014, when the stock price was valued at $15.60.<br />Rated Date: 9/19/2014 9:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143876"">View article...</A></p></body></html>"
|"RBC Capital Mkts"||"9/19/2014 8:25:00 AM"|"Concur Technologies, Inc. (NASDAQ: CNQR) upgraded to Sector Perform with price target $129 by RBC Capital Mkts"|"RBC Capital Mkts upgraded Concur Technologies, Inc. (NASDAQ: CNQR) to Sector Perform with price target $129. Previously, RBC Capital Mkts rated Concur Technologies, Inc. (NASDAQ: CNQR) to Underperform with price target $42 on 02/02/2012, when the stock price was valued at $60.00.
Rated Date: 9/19/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143864> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayUpgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts upgraded Concur Technologies, Inc. (NASDAQ: CNQR) to Sector Perform with price target $129. Previously, RBC Capital Mkts rated Concur Technologies, Inc. (NASDAQ: CNQR) to Underperform with price target $42  on 02/02/2012, when the stock price was valued at $60.00.<br />Rated Date: 9/19/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143864"">View article...</A></p></body></html>"
|"Wunderlich"||"9/19/2014 8:25:00 AM"|"Texas Capital Bancshares, Inc. (NASDAQ: TCBI) upgraded to Buy with price target $75 by Wunderlich"|"Wunderlich upgraded Texas Capital Bancshares, Inc. (NASDAQ: TCBI) to Buy with price target $75. Wunderlich rated Texas Capital Bancshares, Inc. (NASDAQ: TCBI) to Hold with price target $56 on 12/04/2013, when the price was $55.12. 
Rated Date: 9/19/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143862> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayUpgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>Wunderlich upgraded Texas Capital Bancshares, Inc. (NASDAQ: TCBI) to Buy with price target $75. Wunderlich rated Texas Capital Bancshares, Inc. (NASDAQ: TCBI) to Hold with price target $56  on 12/04/2013, when the price was $55.12. <br />Rated Date: 9/19/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143862"">View article...</A></p></body></html>"
|"BB&T Capital Mkts"||"9/22/2014 10:25:00 AM"|"Mastec, Inc. (NYSE: MTZ) upgraded to Buy with price target $37 by BB&T Capital Mkts"|"BB&T Capital Mkts upgraded Mastec, Inc. (NYSE: MTZ) to Buy with price target $37. Previously BB&T Capital Mkts rated Hold Mastec, Inc. (NYSE: MTZ) on 03/14/2011, when the stock price was $19.60. Since then, Mastec, Inc.'s stock price has gained 61% as of 09/22/2014's recent price of $31.54.
Rated Date: 9/22/2014 10:25:00 AM	


View article... <http://www.gainerstoday.com/article-143909> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayUpgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>BB&T Capital Mkts upgraded Mastec, Inc. (NYSE: MTZ) to Buy with price target $37. Previously BB&T Capital Mkts rated Hold  Mastec, Inc. (NYSE: MTZ) on 03/14/2011, when the stock price was $19.60. Since then, Mastec, Inc.'s stock price has  gained 61% as of 09/22/2014's recent price of $31.54.<br />Rated Date: 9/22/2014 10:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143909"">View article...</A></p></body></html>"
|"RBC Capital Mkts"||"9/22/2014 8:25:00 AM"|"Alcoa Inc. (NYSE: AA) upgraded to Sector Perform with price target $18 by RBC Capital Mkts"|"RBC Capital Mkts upgraded Alcoa Inc. (NYSE: AA) to Sector Perform with price target $18. Previously RBC Capital Mkts rated Underperform with price target $10 Alcoa Inc. (NYSE: AA) on 01/09/2013, when the stock price was $9.07.
Rated Date: 9/22/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143901> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayUpgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts upgraded Alcoa Inc. (NYSE: AA) to Sector Perform with price target $18. Previously RBC Capital Mkts rated Underperform with price target $10 Alcoa Inc. (NYSE: AA) on 01/09/2013, when the stock price was $9.07.<br />Rated Date: 9/22/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143901"">View article...</A></p></body></html>"
|"RBC Capital Mkts"||"9/22/2014 8:25:00 AM"|"Perrigo Company (NYSE: PRGO) upgraded to Outperform with price target $169 by RBC Capital Mkts"|"RBC Capital Mkts upgraded Perrigo Company (NYSE: PRGO) to Outperform with price target $169. Previously, RBC Capital Mkts rated Perrigo Company (NYSE: PRGO) to Sector Perform with price target $111 on 02/04/2013, when the stock price was valued at $107.81.
Rated Date: 9/22/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143900> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayUpgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts upgraded Perrigo Company (NYSE: PRGO) to Outperform with price target $169. Previously, RBC Capital Mkts rated Perrigo Company (NYSE: PRGO) to Sector Perform with price target $111  on 02/04/2013, when the stock price was valued at $107.81.<br />Rated Date: 9/22/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143900"">View article...</A></p></body></html>"
|"RBC Capital Mkts"||"9/22/2014 8:25:00 AM"|"Sempra Energy (NYSE: SRE) upgraded to Outperform with price target $115 by RBC Capital Mkts"|"RBC Capital Mkts upgraded Sempra Energy (NYSE: SRE) to Outperform with price target $115. Previously RBC Capital Mkts upgraded to Sempra Energy (NYSE: SRE) to Sector Perform with price target $57 on 11/07/2011, when the stock price was $53.65.
Rated Date: 9/22/2014 8:25:00 AM	


View article... <http://www.gainerstoday.com/article-143899> 

"|"<html><head><base href=""http://feeds.feedburner.com/GainerstodayUpgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td>RBC Capital Mkts upgraded Sempra Energy (NYSE: SRE) to Outperform with price target $115. Previously RBC Capital Mkts upgraded to Sempra Energy (NYSE: SRE) to Sector Perform with price target $57  on 11/07/2011, when the stock price was $53.65.<br />Rated Date: 9/22/2014 8:25:00 AM</td></tr></table><p><BR/><A HREF=""http://www.gainerstoday.com/article-143899"">View article...</A></p></body></html>"
